codigo,SkuEcommerce,CodigoProducto,CodigoBarras,NombreProducto,CodigoIva,Fabricante,PrincipioActivo,Marca,Departamento,Categoría,Subcategoría,PROVEEDOR,ESTADO
100003903,103331.0,100003903.0,7706569000170,GEMFIBROZILO 600 MG (AG) CAJA X 20 TAB,0.0,LAFRANCOL SAS,GEMFIBROZILO,AG,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100005856,103332.0,100005856.0,7702057075378,GEMFIBROZILO 600 MG (MK) CAJA X 20 TAB,0.0,TECNOQUIMICAS S.A.,GEMFIBROZILO,MK,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100018331,103333.0,100018331.0,7705959880439,GEMFIBROZILO 600 MG (GENFAR) CAJA X 30 TAB,0.0,GENFAR S A,GEMFIBROZILO,GENFAR,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100026806,103334.0,100026806.0,7702605111404,GENFARDOL ULTRA FORTE CAJA X10 TABLETAS TABLETA X 10 TAB,0.0,GENFAR S A,IBUPROFENO+ACETAMINOFEN+CAFEINA,GENFAR,DROGUERIA,DOLOR E INFLAMACION,DOLOR FUERTE,COOPIDROGAS,ACTIVO
100025005,103335.0,100025005.0,650240031267,GENOPRAZOL 10 MG 14 CAPSULAS(SF)(P)6782,0.0,ALTADIS FARMACEUTICA SAS,OMEPRAZOL,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100025004,103336.0,100025004.0,650240003950,GENOPRAZOL 20 MG 14 CAPSULAS(SF)(P)13563,0.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100017501,103337.0,100017501.0,7706324001091,GENTACREM CREMA TUBO X 40 GRS,0.0,SEGUNDO FUENTES EDGAR ,GENTAMICINA,SERVIDROGAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100009551,103338.0,100009551.0,7703763665013,GENTAMICINA OFTALMICA (LA SANTE) FRASCO X 10 ML,0.0,LABORATORIOS LA SANTE S A,GENTAMICINA,LA SANTE,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100024330,103339.0,100024330.0,7703153013271,GENTAMICINA 0.3%,0.0,DROGUERIA CUYABRA,GENTAMICINA,CASA SALUD,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100024560,103340.0,100024560.0,7707236122393,GENTAMICINA 160 MG CAJA X 10 UND,0.0,DROGUERIA CUYABRA,GENTAMICINA,CUYABRA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100027111,103341.0,100027111.0,7702605111442,GENTAMICINA 160 MG (GENFAR) CAJA X 10 AMP,0.0,GENFAR S A,GENTAMICINA,GENFAR,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100024562,103342.0,100024562.0,7707236127428,GENTAMICINA 80 MG/2 ML 10 AMPOLLAS VT,0.0,VITALIS S.A C.I.,GENTAMICINA,VITALIS S.A C.I.,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100025264,103343.0,100025264.0,7704768001325,GENTOOFTAL 0.3% GOTAS 10ML ICOM,0.0,ALTADIS FARMACEUTICA SAS,GENTAMICINA,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
100007965,103344.0,100007965.0,7707355055589,GESTAFER CAJA X 30 CAPSULA BLANDA,0.0,LABORATORIOS SIEGFRIED S.A.S,ACIDO FOLICO/HIERRO,GESTAFER,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
100022945,103345.0,100022945.0,8437009433546,GESTAGENO 200 MG CAJA X 30 CAP,0.0,EXELTIS S.A.S,PROGESTERONA SEMISOLIDO,GESTAGENO,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100019530,103346.0,100019530.0,7703153022693,GESTAVIT DHA 30 CAPSULAS (3%+)(PAE),0.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100015620,103347.0,100015620.0,7861073903918,GIANDA CAJA X 21 TAB,0.0,GRUNENTHAL COLOMBIANA S A,DIENOGEST ESTROGENO/ETINILESTRADIOL,GIANDA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100025129,103348.0,100025129.0,7702870040652,GIGI 12 FRASCO X 15 CAP,19.0,LAFRANCOL SAS,BIFIDOBACTERIUM,GIGI,DROGUERIA,ESTOMAGO,PROBIOTICOS,COOPIDROGAS,ACTIVO
200042560,103349.0,200042560.0,7500435187985,LOCION AFTERSHAVE PARA PIEL SENSIBLE GILLETTE SENSITIVE LOCION POS AFEITADO PARA LA BARBA HIDRATA Y PROTEGE LA PIEL REDUCE LA IRRITACION BOTELLA X 75 ML,19.0,PROCTER Y GAMBLE COLOMBIA LTDA.,-,GILLETTE,CUIDADO PERSONAL,ASEO PERSONAL,PREPARACION PARA LA AFEITADA,COOPIDROGAS,DESCODIFICADO
200043220,103350.0,200043220.0,7501009222750,GILLETTE ULT.GRIP 2 UNDS PLEGADIZA 12UND,19.0,PROCTER  GAMBLE COLOMBIA,MAQUINAS,PROCTER  GAMBLE COLOMBIA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
100022282,103351.0,100022282.0,7703153016227,GINKGO BILOBA 40 MG (COLMED) CAJA X 20 CAP,0.0,PROCAPS S A,EXTRACTO DE GINKGO BILOBA,COLMED,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100010436,103352.0,100010436.0,7702057070663,GINKGO BILOBA 40 MG (MK) CAJA X 20 TAB,0.0,TECNOQUIMICAS S.A.,GINKGO BILOBA,MK,DROGUERIA,CIRCULACION Y VARICES,VARICES,COOPIDROGAS,ACTIVO
100014655,103353.0,100014655.0,7707232092034,GINKGO BILOBA NATURAL FRESHLY FRASCO X 80 CAP,0.0,LABORATORIOS NATURAL FRESHLY INFABO SAS INSTITUTO FARMACOLOGICO BOTANICO SAS,ESTRACTO DE GINKGO BILOBA ESTANDARIZADO,NATURAL FRESHLY,MEDICAMENTOS NATURALES,SISTEMA CIRCULATORIO,CIRCULACION Y VARICES,COOPIDROGAS,ACTIVO
100022461,103354.0,100022461.0,7706849111374,GINKGO BILOBA 60 MG 100 TAB FUNAT,0.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100026711,103355.0,100026711.0,7709990958539,GINKGO BILOBA 80MG 60 CAPS BLANDAS,0.0,COMERLAT PHARMACEUTICAL S,GINKGO BILOBA,COMERLAT PHARMACEUTICAL S,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
100022844,103356.0,100022844.0,751273777174,GINKGO BILOBA HEALTHY 60 MG 60 SOFTGELS,0.0,HEALTHY AMERICA COLOMBIA,GINKGO BILOBA,HEALTHY AMERICA COLOMBIA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100027034,103358.0,100027034.0,7707355057576,GIRALMET 100.000 UI SOL ORAL FRASCO X 2 ML,0.0,LABORATORIOS SIEGFRIED S.A.S,COLECALCIFEROL,GIRALMET,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100016973,103359.0,100016973.0,77037251,GIRALMET VITAMINA D 1000 UI 30 TBS,19.0,ALTADIS FARMACEUTICA SAS,VITAMINAS,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100007910,103360.0,100007910.0,7703332001419,GLAUCOMED 250 MG CAJA X 10 TAB,0.0,MEGALABS COLOMBIA SAS,ACETAZOLAMIDA,GLAUCOMED,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100006598,103361.0,100006598.0,7730969306679,GLAUCOTENSIL T FRASCO X 5 ML,0.0,MEGALABS COLOMBIA SAS,DORZOLAMIDA SUSP OFTAL/TIMOLOL SUSP OFTALMICA,GLAUCOTENSIL,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100025293,103362.0,100025293.0,7709795835738,GLEMONT L CAJA X 14 TAB,0.0,GLENMARK PHARMACEUTICALS COLOMBIA SAS,MONTELUKAST TAB -CAP/LEVOCETIRIZINA,GLEMONT,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100025294,103363.0,100025294.0,7709742178994,GLEMONT L CAJA X 28 TAB,0.0,GLENMARK PHARMACEUTICALS COLOMBIA SAS,MONTELUKAST/LEVOCETIRIZINA,GLEMONT,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100022698,103364.0,100022698.0,7702605109135,GLIBENCLAMIDA 5 MG 30 TBS GF,0.0,ALTADIS FARMACEUTICA SAS,GLIBENCLAMIDA,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100018146,103365.0,100018146.0,7702057074043,GLIBENCLAMIDA 5 MG ( MK) CAJA X 30 TAB,0.0,TECNOQUIMICAS S.A.,GLIBENCLAMIDA,MK,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200006012,103366.0,200006012.0,7707145300301,GLICERINA CARBONATADA 25 ML FRASCO,19.0,SEGUNDO FUENTES EDGAR ,GLICERINA,SERVIDROGAS,DROGUERIA,VITAMINAS Y MINERALES,MULTIVITAMINICOS,COOPIDROGAS,ACTIVO
200022262,103367.0,200022262.0,7703166002484,GLICERINA CARBONATADA 20 ML 12 UND DROF.,0.0,LAB.DROFARMA S.A.S,GLICERINA,LAB.DROFARMA S.A.S,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200020381,103368.0,200020381.0,7705471600539,GLICERINA CARBONATADA 30 ML 12 UND ATHOS,19.0,ALTADIS FARMACEUTICA SAS,ACACIA DE LA INDIA,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200033274,103369.0,200033274.0,7707274910686,GLICERINA CARBONATADA (DROGAM) FRASCO X 30 CC,19.0,PRODUCTOS DROGAM S A S,GLICERINA,DROGAM,DROGUERIA,DROGA BLANCA,DESCONGESTIONANTES,COOPIDROGAS,ACTIVO
200040685,103370.0,200040685.0,7707274910648,GLICERINA Q.P (DROGAM) FRASCO X 500 CC,19.0,PRODUCTOS DROGAM S A S,GLICERINA,DROGAM,DROGUERIA,DROGA BLANCA,USO MAGISTRAL,COOPIDROGAS,NUEVO
200006015,103371.0,200006015.0,7707145300288,GLICERINA PURA 30 ML 12 UND,19.0,ALTADIS FARMACEUTICA SAS,GLICERINA,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200020382,103372.0,200020382.0,7705471600508,GLICERINA PURA 30 ML 12 UND ATHOS,19.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200033874,103373.0,200033874.0,7707274910662,GLICERINA Q.P (DROGAM) FRASCO X 30 CC,19.0,PRODUCTOS DROGAM S A S,GLICERINA,DROGAM,DROGUERIA,DROGA BLANCA,USO MAGISTRAL,COOPIDROGAS,ACTIVO
100005352,103374.0,100005352.0,7705849004013,GLICOLIC CREMA TUB 60 G,19.0,MEGALABS COLOMBIA SAS,ACIDO GLICOLICO,GLICOLIC,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100027171,103375.0,100027171.0,7702057709938,GLICOLUB ULTRA FRASCO X 10 ML,0.0,TECNOQUIMICAS S.A.,POLIETILENGLICOL,GLICOLUB,DROGUERIA,ANTIALERGICOS Y DESCONGESTIONANTES,DESCONGESTIONANTE OFTALMICO,COOPIDROGAS,ACTIVO
100017924,103376.0,100017924.0,7704768004517,GLICORATIN CREMA CAJA X 60 GRS,0.0,DROGUERIA CUYABRA,GLUCOSAMINA,CUYABRA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100015151,103377.0,100015151.0,7707355053912,GLIFORMIN 1000 CAJA X 30 TAB,0.0,LABORATORIOS SIEGFRIED S.A.S,METFORMINA,GLIFORMIN,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100005864,103378.0,100005864.0,7702057162122,GLIMEPIRIDA 2 MG (MK) CAJA X 15 TAB,0.0,TECNOQUIMICAS S.A.,GLIMEPIRIDA,MK,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100005865,103379.0,100005865.0,7702057160814,GLIMEPIRIDA 4 MG (MK) CAJA X 15 TAB,0.0,TECNOQUIMICAS S.A.,GLIMEPIRIDA,MK,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100023448,103380.0,100023448.0,7703186031525,GLUCERNA FRESA LIQUIDO FRASCO X 237 ML,0.0,ABBOTT LABORATORIES DE COLOMBIA S.A.S,PROTEINAS Y CARBOHIDRATOS,GLUCERNA,DROGUERIA,NUTRICION ESPECIALIZADA,DIABETES,COOPIDROGAS,ACTIVO
100022603,103381.0,100022603.0,7703186030283,GLUCERNA VAINILLA LIQUIDO FRASCO X 237 ML,0.0,ABBOTT LABORATORIES DE COLOMBIA S.A.S,PROTEINAS Y CARBOHIDRATOS,GLUCERNA,DROGUERIA,NUTRICION ESPECIALIZADA,DIABETES,COOPIDROGAS,ACTIVO
100012983,103382.0,100012983.0,7703186031594,GLUCERNA VAINILLA POLVO TARRO X 400 GR,0.0,ABBOTT LABORATORIES DE COLOMBIA S.A.S,CARBOHIDRATOS,GLUCERNA,DROGUERIA,NUTRICION ESPECIALIZADA,DIABETES,COOPIDROGAS,ACTIVO
200044320,103383.0,200044320.0,8710428019974,GLUCERNA VAINILLA POLVO LATA X 850 GRS,0.0,ABBOTT LABORATORIES DE COLOMBIA S.A.S,PROTEINAS Y CARBOHIDRATOS,GLUCERNA,DROGUERIA,NUTRICION ESPECIALIZADA,DIABETES,COOPIDROGAS,ACTIVO
100004168,103384.0,100004168.0,7702418000575,GLUCOPHAGE 1000 MG CAJA X 30.00 TAB,0.0,MERCK S A,METFORMINA,GLUCOPHAGE,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100004169,103385.0,100004169.0,7702418001381,GLUCOPHAGE 500 MG CAJA X 30.00 TAB,0.0,MERCK S A,METFORMINA,GLUCOPHAGE,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100004170,103386.0,100004170.0,7702418001084,GLUCOPHAGE 850 MG CAJA X 30.00 TAB,0.0,MERCK S A,METFORMINA,GLUCOPHAGE,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100017741,103387.0,100017741.0,3596540150062,GLUCOPHAGE XR 1000 MG CAJA X 30.00 TAB,0.0,MERCK S A,METFORMINA,GLUCOPHAGE,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100010840,103388.0,100010840.0,7702418003118,GLUCOPHAGE XR 500 MG CAJA X 30.00 TAB,0.0,MERCK S A,METFORMINA,GLUCOPHAGE,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100015062,103389.0,100015062.0,7702418004191,GLUCOPHAGE XR 750 MG CAJA X 30.00 TAB,0.0,MERCK S A,METFORMINA,GLUCOPHAGE,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100016400,103390.0,100016400.0,7702057078782,GLUCOSAMINA 1500 MG (MK) CAJA X 15 UND,0.0,TECNOQUIMICAS S.A.,GLUCOSAMINA SULFATO,MK,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100009703,103391.0,100009703.0,7703153013288,GLUCOSAMINA 1500 MG (COLMED) CAJA X 15 SOB,0.0,PROCAPS S A,GLUCOSAMINA SULFATO,COLMED,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
100012195,103392.0,100012195.0,7706569020383,GLUCOSAMINA 1500/CONDROITINA 1200 (AG) CAJA X 15 UND,0.0,LAFRANCOL SAS,GLUCOSAMINA SULFATO/CONDROITINA SULFATO,AG,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
100016401,103393.0,100016401.0,7702057073961,GLUCOSAMINA+CONDROITINA (MK) CAJA X 15 UND,0.0,TECNOQUIMICAS S.A.,GLUCOSAMINA SULFATO,MK,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
100013385,103394.0,100013385.0,7703153020170,GLUCOSAMINA + CONDROITINA 1500 + 1200 MG LIMON (COLMED) CAJA X 15 SOB,0.0,PROCAPS S A,GLUCOSAMINA SULFATO/CONDOITRINA,COLMED,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
7703286115750,103395.0,103395.0,7703286115750,GOCE 100 X 60 CAPSULAS,19.0,LABORATORIOS MEDICK S.A.S,-,LABORATORIOS MEDICK S.A.S,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
8850769020785,103396.0,103396.0,8850769020785,GOFEN FORTE 400 MG 60 CAP,0.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
100026985,103397.0,100026985.0,8850769024982,GOFEN FORTE 400 MG CAJA X 60 CAPSULA BLANDA,0.0,MEGA LIFESCIENCES COLOMBIA S.A.S,IBUPROFENO,GOFEN,DROGUERIA,DOLOR E INFLAMACION,DOLOR FUERTE,COOPIDROGAS,ACTIVO
100027768,103398.0,100027768.0,8850769025095,GOGAZ 200 MG 50 CAPSULAS,0.0,MEGA LIFESCIENCES COLOMBI,SIMETICONA,MEGA LIFESCIENCES COLOMBI,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200042365,103399.0,200042365.0,650240055867,GOICOECH CRE PIER DOB MENTOL 400 ML (SF),19.0,GENOMMA LAB.COLOMBIA,CREMAS,GENOMMA LAB.COLOMBIA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200038017,103400.0,200038017.0,650240032356,GOICOECHEA ARNICA Y MANZANILLA 400ML(SF),19.0,ALTADIS FARMACEUTICA SAS,CREMAS,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200038019,103401.0,200038019.0,650240032394,GOICOECHEA ELASTINA COL.F.ROJO.400ML(SF),19.0,GENOMMA LAB.COLOMBIA,CREMAS,GENOMMA LAB.COLOMBIA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200039941,103402.0,200039941.0,650240032387,GOICOECHEA PIERNAS ANTICELU.400 ML (SF),19.0,ALTADIS FARMACEUTICA SAS,CREMAS,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
00310079C,103403.0,103403.0,7707194534474,ESMALTE MASGLO GOLOSA FRASCO X 13.50 ML,19.0,CERESCOS SAS,-,MASGLO,BELLEZA,MAQUILLAJE,UÑAS,OTROS PROVEEDORES,ACTIVO
200012215,103404.0,200012215.0,7703153034559,GUMIVIT C BOLSA X 12 UND,19.0,PROCAPS S A,ACIDO ASCORBICO,GUMIVIT,DROGUERIA,VITAMINAS Y MINERALES,VITAMINA C,COOPIDROGAS,ACTIVO
200036143,103405.0,200036143.0,7704768000632,GOMAS VITA BEARS C 180UND BOMBONERA ICOM,19.0,ALTADIS FARMACEUTICA SAS,VITAMINA C,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
200037082,103406.0,200037082.0,7704768000700,GOMAS VITA BEARS C 180UND REP BOMBO ICOM,19.0,ALTADIS FARMACEUTICA SAS,VITAMINA C,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
200036411,103407.0,200036411.0,7704768000465,GOMAS VITA BEARS MAX 75GR 25 UND ICOM,19.0,ALTADIS FARMACEUTICA SAS,VITAMINA C,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200034338,103408.0,200034338.0,7707200904710,GOMAS VITABEARS C NARANJA 25 UND ICOM,19.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200034336,103409.0,200034336.0,7707200904772,GOMAS VITABEARS C+ZINC CEREZA 25UND ICOM,19.0,ALTADIS FARMACEUTICA SAS,VITAMINA C,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100016693,103410.0,100016693.0,7707300932200,COFIA O GORRO ACORDEON AZUL INVERFARMA BOLSA X 12 UND,19.0,INVERFARMA SAS,GORROS DESECHABLES,INVERFARMA,CUIDATE EN CASA,REHABILITACION Y TERAPIA,INSUMOS MEDICOS,COOPIDROGAS,ACTIVO
200029279,103411.0,200029279.0,7707300932217,GORRO ACORDEON BLANCO 12UND INVERFARMA,19.0,SALUS PHARMA LABS S.A.S.,GORROS DESECHABLES,SALUS PHARMA LABS S.A.S.,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200011734,103412.0,200011734.0,7707228360673,GORRO CIRCULAR AZUL ALFASAFE BOLSA X 12 UND,19.0,ALFA TRADING S A S,GORROS DESECHABLES,ALFASAFE,CUIDATE EN CASA,REHABILITACION Y TERAPIA,INSUMOS MEDICOS,COOPIDROGAS,ACTIVO
200031166,103413.0,200031166.0,7707228367061,GORRO TIPO ORUGA ALFA AZUL 12 UND,19.0,SALUS PHARMA LABS S.A.S.,,SALUS PHARMA LABS S.A.S.,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200031165,103414.0,200031165.0,7707228367078,GORRO TIPO ORUGA ALFA BLANCO 12 UND,19.0,SALUS PHARMA LABS S.A.S.,GORROS DESECHABLES,SALUS PHARMA LABS S.A.S.,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200026067,103415.0,200026067.0,7707228364732,GORRO TIPO ORUGA BLANCO ALFA 100 UND,19.0,ALFA TRADING SAS,GORROS DESECHABLES,ALFA TRADING SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
7708854839274,103417.0,103417.0,7708854839274,GOTAS SUBLINGUALES ANSIEDAD 15 ML,19.0,MEDIC ORGANICS,-,MEDIC ORGANICS,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
7708854839373,103418.0,103418.0,7708854839373,GOTAS SUBLINGUALES ANSIEDAD 30 ML,19.0,MEDIC ORGANICS,-,MEDIC ORGANICS,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
7708854839564,103419.0,103419.0,7708854839564,GOTAS SUBLINGUALES DOLOR 15 ML,19.0,MEDIC ORGANICS,-,MEDIC ORGANICS,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
7708854839489,103420.0,103420.0,7708854839489,GOTAS SUBLINGUALES DOLOR 30 ML,19.0,MEDIC ORGANICS,-,MEDIC ORGANICS,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
7708854839243,103421.0,103421.0,7708854839243,GOTAS SUBLINGUALES INSOMNIO 15 ML,19.0,MEDIC ORGANICS,-,MEDIC ORGANICS,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
7708854839168,103422.0,103422.0,7708854839168,GOTAS SUBLINGUALES INSOMNIO 30 ML,19.0,MEDIC ORGANICS,-,MEDIC ORGANICS,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
200025539,103424.0,200025539.0,7707228360055,GOTERO DE VIDRIO ALFA BOLSA 20 UND,19.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200025540,103425.0,200025540.0,7707228360031,GOTERO PLASTICO ALFA BOLSA 20 UND,19.0,ALTADIS FARMACEUTICA SAS,GOTEROS,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100026459,103426.0,100026459.0,751273774821,GOTUKOLA CENTELLA ASIAT.400 MG 90 SOFTG,0.0,HEALTHY AMERICA COLOMBIA,PRODUCTO NATURAL,HEALTHY AMERICA COLOMBIA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
100020002,103427.0,100020002.0,7703153027841,GOUTEX 80 MG CAJA X 30.00 CBG,0.0,PROCAPS S A,FEBUXOSTAT,GOUTEX,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
7707332987506,103428.0,103428.0,7707332987506,GRAZILAN ORLISTAT 40 CAPS 120MG,0.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
200034060,103429.0,200034060.0,7702113036190,GREEN CODE KIT NEGRO NATURAL 1.0 CAJA X 50 GR,19.0,RECAMIER S.A,TINTES,GREEN CODE,CUIDADO PERSONAL,CUIDADO CAPILAR,COLORACION,COOPIDROGAS,ACTIVO
200034064,103431.0,200034064.0,7702113036152,GREEN CODE KIT RUBIO MEDIANO NATURAL 7.0 CAJA X 50 GR,19.0,RECAMIER S.A,TINTES,GREEN CODE,CUIDADO PERSONAL,CUIDADO CAPILAR,COLORACION,COOPIDROGAS,ACTIVO
7703712080171,103432.0,103432.0,7703712080171,GRIBONGIN 2% JARABE 120 ML,0.0,OSPINA GUERRERO ALEXANDER ,-,COPIFAM,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
7707263004051,103433.0,103433.0,7707263004051,GRIPAC 4 CAJA X 100 CAPSULAS,0.0,COMIS-GCNG,-,COMIS-GCNG,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
100015962,103434.0,100015962.0,7705753000682,GRIPOFEN NINOS JARABE 60 ML,0.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100015113,103435.0,100015113.0,7705753000637,GRIPOFEN PLUS 100 TABLETAS,0.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100023003,103436.0,100023003.0,7707336720789,GRIPP-HEEL FRASCO X 50 TAB,0.0,HEEL COLOMBIA LTDA,ACETAMINOFEN,GRIPP-HEEL,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
7703286100718,103437.0,103437.0,7703286100718,GUALANDAY ESPUMA X 300 ML,19.0,LABORATORIOS MEDICK S.A.S,-,LABORATORIOS MEDICK S.A.S,FORMULADO,FORMULADO,FORMULADO,OTROS PROVEEDORES,ACTIVO
