codigo,nombre_producto,origen,origen_clasificacion,origen_promedio_venta,cantidad_transferir,destino,destino_clasificacion,destino_promedio_venta,mayor_costo,costo_total
100019543,ENSURE VAINILLA POLVO TARRO X 900 GR,calicanto 33336,D,0.0,1.0,cosmocentro3 28047,L,0.33,152505.0,152505.0
100019543,ENSURE VAINILLA POLVO TARRO X 900 GR,bella_suiza 40350,D,0.0,1.0,cosmocentro2 35981,L,0.33,152505.0,152505.0
100019554,TRAYENTA DUO 2.5 MG/1000 MG CAJA X 60 COMP,podium 29434,D,0.0,1.0,carmesi 33593,L,0.33,178295.0,178295.0
100019554,TRAYENTA DUO 2.5/1.MG 60TB(P)180000(PAE),podium 29434,D,0.0,1.0,carmesi 33593,L,0.33,178295.0,178295.0
100019556,TRAYENTA DUO 2.5 MG/850 MG CAJA X 60 COMP,bella_suiza 40350,D,0.0,1.0,podium 29434,L,0.33,148392.0,148392.0
100019556,TRAYENTA DUO 2.5/850 60(P)153000(SC)(SF),bella_suiza 40350,D,0.0,1.0,podium 29434,L,0.33,148392.0,148392.0
100019565,FLORATIL 250 MG,calicanto 33336,D,0.02,1.0,holguines 33044,L,0.33,103116.0,103116.0
100019565,FLORATIL 250 MG 20 SBS (A)(3%+),calicanto 33336,D,0.02,1.0,holguines 33044,L,0.33,103116.0,103116.0
100019566,FLORATIL 250 MG,carmesi 33593,D,0.0,1.0,pasoancho 33511,B,0.83,59305.0,59305.0
100019566,FLORATIL 250 MG 10 SBS,carmesi 33593,D,0.0,1.0,pasoancho 33511,B,0.83,59305.0,59305.0
100019568,FLORATIL 250 MG 10 CAPSULAS,cosmocentro3 28047,D,0.0,1.0,metro 33045,L,0.33,59305.0,59305.0
100019568,FLORATIL 250 MG 10 CAPSULAS,cosmocentro3 28047,D,0.0,1.0,unicentro 34391,L,0.33,59305.0,59305.0
100019568,FLORATIL FORTARIL,cosmocentro3 28047,D,0.0,1.0,metro 33045,L,0.33,59305.0,59305.0
100019568,FLORATIL FORTARIL,cosmocentro3 28047,D,0.0,1.0,unicentro 34391,L,0.33,59305.0,59305.0
100019573,ELIQUIS 2.5 MG 20 TBS(A)(3%+)(PAE),bella_suiza 40350,D,0.0,1.0,ingenio 38147,L,0.33,107890.0,107890.0
100019573,ELIQUIS 2.5 MG 20 TBS(A)(3%+)(PAE),ciudadela 28233,D,0.0,1.0,calicanto 33336,L,0.33,107890.0,107890.0
100019573,ELIQUIS 2.5 MG CAJA X 20 TAB,bella_suiza 40350,D,0.0,1.0,ingenio 38147,L,0.33,107890.0,107890.0
100019573,ELIQUIS 2.5 MG CAJA X 20 TAB,ciudadela 28233,D,0.0,1.0,calicanto 33336,L,0.33,107890.0,107890.0
100019579,GRIPAC 100 CAPSULAS,metro 33045,D,0.1,2.0,carmesi 33593,B,1.87,64384.0,128768.0
100019596,HIOSCINA N-BUTIL/BROMURO 10MG 100TBS RC,cosmocentro1 34060,D,0.0,1.0,carmesi 33593,L,0.3,24994.0,24994.0
100019641,ZIPED FRASCO X 90.00 ML,calicanto 33336,D,0.0,1.0,ciudadela 28233,L,0.33,26371.0,26371.0
100019641,ZIPED SOLUCION 90 ML,calicanto 33336,D,0.0,1.0,ciudadela 28233,L,0.33,26371.0,26371.0
100019732,MITRUL 15 MG 10 TABLETAS (3%+)(PAE),globald 26873,D,0.0,1.0,cosmocentro2 35981,L,0.33,95374.0,95374.0
100019732,MITRUL 15 MG 10 TABLETAS (3%+)(PAE),bella_suiza 40350,D,0.0,1.0,carmesi 33593,L,0.33,95374.0,95374.0
100019732,MITRUL 15 MG CAJA X 10 CAP,globald 26873,D,0.0,1.0,cosmocentro2 35981,L,0.33,95374.0,95374.0
100019732,MITRUL 15 MG CAJA X 10 CAP,bella_suiza 40350,D,0.0,1.0,carmesi 33593,L,0.33,95374.0,95374.0
100019733,LEVOFLOXACINO 500 MG 7 TABLETAS LP,globald 26873,D,0.0,1.0,metro 33045,L,0.33,14713.0,14713.0
100019767,ZOPICLONA 7.5 MG (HUMAX) CAJA X 30 TAB,ciudadela 28233,D,0.0,3.0,cosmocentro3 28047,E,5.0,22389.0,67167.0
100019767,ZOPICLONA 7.5 MG 30 TABLETAS HP,ciudadela 28233,D,0.0,3.0,cosmocentro3 28047,E,5.0,22389.0,67167.0
100019784,DEFAL 30 MG (DEFLAZACORT) CAJA X 10 TAB,ingenio 38147,D,0.0,1.0,cosmocentro3 28047,L,0.33,48154.0,48154.0
100019784,DEFAL 30 MG 10 COMPRIMIDOS,ingenio 38147,D,0.0,1.0,cosmocentro3 28047,L,0.33,48154.0,48154.0
100019785,DEFAL 6 MG (DEFLAZACORT) CAJA X 20 TAB,cosmocentro1 34060,D,0.0,1.0,unicentro 34391,L,0.33,13872.5,13872.5
100019785,DEFAL 6 MG 20 COMPRIMIDOS,cosmocentro1 34060,D,0.0,1.0,unicentro 34391,L,0.33,13872.5,13872.5
100019792,DIGESTAR FORTE CAJA X 20 CAPS,cosmocentro1 34060,D,0.0,1.0,podium 29434,L,0.33,14419.0,14419.0
100019792,DIGESTAR FORTE CAJA X 20 CAPS,cosmocentro1 34060,D,0.0,1.0,pasoancho 33511,L,0.33,14419.0,14419.0
100019792,DIGESTAR MAX FORTE 20 CAPSULAS,cosmocentro1 34060,D,0.0,1.0,podium 29434,L,0.33,14419.0,14419.0
100019792,DIGESTAR MAX FORTE 20 CAPSULAS,cosmocentro1 34060,D,0.0,1.0,pasoancho 33511,L,0.33,14419.0,14419.0
100019800,TIOCOLSID 8 MG 10 TABLETAS,cosmocentro2 35981,D,0.0,1.0,holguines 33044,L,0.33,76997.0,76997.0
100019800,TIOCOLSID FORTE 8 MG CAJA X 10 TAB,cosmocentro2 35981,D,0.0,1.0,holguines 33044,L,0.33,76997.0,76997.0
100019813,BETALOC ZOK 100 MG CAJA X 30 TAB,pasoancho 33511,D,0.0,1.0,cosmocentro2 35981,L,0.33,34800.0,34800.0
100019813,BETALOC ZOK 100 MG CAJA X 30 TAB,pasoancho 33511,D,0.0,1.0,ingenio 38147,L,0.33,34800.0,34800.0
100019813,BETALOC ZOK 100 MG CAJA X 30 TAB,pasoancho 33511,D,0.0,1.0,cosmocentro3 28047,L,0.33,34800.0,34800.0
100019813,BETALOC ZOK 100 MG CAJA X 30 TAB,pasoancho 33511,D,0.0,1.0,podium 29434,L,0.33,34800.0,34800.0
100019813,BETALOC ZOK 100MG 30 TBS(P)37050(SC)(SF),pasoancho 33511,D,0.0,1.0,cosmocentro2 35981,L,0.33,34800.0,34800.0
100019813,BETALOC ZOK 100MG 30 TBS(P)37050(SC)(SF),pasoancho 33511,D,0.0,1.0,ingenio 38147,L,0.33,34800.0,34800.0
100019813,BETALOC ZOK 100MG 30 TBS(P)37050(SC)(SF),pasoancho 33511,D,0.0,1.0,cosmocentro3 28047,L,0.33,34800.0,34800.0
100019813,BETALOC ZOK 100MG 30 TBS(P)37050(SC)(SF),pasoancho 33511,D,0.0,1.0,podium 29434,L,0.33,34800.0,34800.0
100019826,VITALUX PLUS 30 TABLETAS (IVA),calle_quinta 40285,D,0.0,1.0,holguines 33044,L,0.33,83016.0,83016.0
100019826,VITALUX PLUS FRASCO X 30 TAB,calle_quinta 40285,D,0.0,1.0,holguines 33044,L,0.33,83016.0,83016.0
100019881,ACETAMINOFEN CRONOFEN 500 MG 400 TABS(A),carmesi 33593,D,0.08,1.0,unicentro 34391,L,0.19,23033.2,23033.2
100019881,ACETAMINOFEN CRONOFEN 500 MG 400 TABS(A),carmesi 33593,D,0.08,1.0,minimarket 31447,B,1.33,23033.2,23033.2
100019881,CRONOFEN CAJA X 400 UND,carmesi 33593,D,0.08,1.0,unicentro 34391,L,0.19,23033.2,23033.2
100019881,CRONOFEN CAJA X 400 UND,carmesi 33593,D,0.08,1.0,minimarket 31447,B,1.33,23033.2,23033.2
100019894,TRETINEX 10 MG 30 CAPSULAS (A),pasoancho 33511,D,0.0,1.0,ingenio 38147,L,0.33,127182.0,127182.0
100019906,SIMILAC MAMA 400 GR,cosmocentro1 34060,D,0.0,2.0,metro 33045,B,1.67,49413.0,98826.0
100019906,SIMILAC MAMA LATA X 400 GR,cosmocentro1 34060,D,0.0,2.0,metro 33045,B,1.67,49413.0,98826.0
100019939,CLORURO DE MAGNESIO 200 CAPSULAS NF,ciudadela 28233,D,0.0,1.0,pasoancho 33511,L,0.33,54069.0,54069.0
100019960,NARAMIG 2.5 MG CAJA X 7 TAB,cosmocentro2 35981,D,0.0,1.0,podium 29434,L,0.33,52229.0,52229.0
100019960,NARAMIG 2.5MG 7 TBS(3%+)(P)57618(SC)(SF),cosmocentro2 35981,D,0.0,1.0,podium 29434,L,0.33,52229.0,52229.0
100019971,ROSUVINA 10 MG 28 TABLETAS (A),ciudadela 28233,D,0.0,1.0,cosmocentro3 28047,L,0.33,56179.0,56179.0
100019971,ROSUVINA 10 MG CAJA X 28 TAB,ciudadela 28233,D,0.0,1.0,cosmocentro3 28047,L,0.33,56179.0,56179.0
100019983,CARDIK 160 MG 28 TABLETAS,metro 33045,D,0.0,1.0,cosmocentro1 34060,B,0.67,35038.38,35038.38
100019983,CARDIK 160 MG CAJA X 28 TAB,metro 33045,D,0.0,1.0,cosmocentro1 34060,B,0.67,35038.38,35038.38
100020006,MULTIFLORA 30 CAPSULAS (A) (PAE)(PAE),metro 33045,D,0.0,1.0,cosmocentro1 34060,L,0.33,163809.0,163809.0
100020006,MULTIFLORA PLUS CAJA X 30 CAP,metro 33045,D,0.0,1.0,cosmocentro1 34060,L,0.33,163809.0,163809.0
100020009,APRONAX 275 MG LIQUIDO GEL CAJA X 8 UND,cosmocentro2 35981,D,0.0,1.0,bella_suiza 40350,B,1.33,15479.92,15479.92
100020009,APRONAX 275 MG LIQUIDO GEL CAJA X 8 UND,cosmocentro2 35981,D,0.0,1.0,cosmocentro3 28047,A,2.0,15479.92,15479.92
100020009,APRONAX LIQUID GEL 275 MG 8 CAPSULAS,cosmocentro2 35981,D,0.0,1.0,bella_suiza 40350,B,1.33,15479.92,15479.92
100020009,APRONAX LIQUID GEL 275 MG 8 CAPSULAS,cosmocentro2 35981,D,0.0,1.0,cosmocentro3 28047,A,2.0,15479.92,15479.92
100020012,METASPRAY 10 GR 100 DOSIS,globald 26873,D,0.0,1.0,cosmocentro2 35981,L,0.33,67723.0,67723.0
100020012,METASPRAY 10 GR 100 DOSIS,cosmocentro3 28047,D,0.0,1.0,ciudadela 28233,L,0.33,67723.0,67723.0
100020012,METASPRAY FRASCO X 10.00 ML,globald 26873,D,0.0,1.0,cosmocentro2 35981,L,0.33,67723.0,67723.0
100020012,METASPRAY FRASCO X 10.00 ML,cosmocentro3 28047,D,0.0,1.0,ciudadela 28233,L,0.33,67723.0,67723.0
100020058,ENSURE ADVANCE VAINILLA 400 GR,globald 26873,D,0.0,1.0,calicanto 33336,L,0.33,76253.0,76253.0
100020058,ENSURE ADVANCE VAINILLA 400 GR,globald 26873,D,0.0,1.0,calicanto 33336,L,0.33,76253.0,76253.0
100020058,ENSURE ADVANCE VAINILLA 400 GR,globald 26873,D,0.0,1.0,cosmocentro1 34060,A,2.33,76253.0,76253.0
100020058,ENSURE ADVANCE VAINILLA 400 GR,globald 26873,D,0.0,1.0,cosmocentro1 34060,A,2.33,76253.0,76253.0
100020058,ENSURE ADVANCE VAINILLA 400 GR,globald 26873,D,0.0,1.0,metro 33045,L,0.33,76253.0,76253.0
100020058,ENSURE ADVANCE VAINILLA 400 GR,globald 26873,D,0.0,1.0,metro 33045,L,0.33,76253.0,76253.0
100020058,ENSURE ADVANCE VAINILLA 400 GR(PDC),globald 26873,D,0.0,1.0,calicanto 33336,L,0.33,76253.0,76253.0
100020058,ENSURE ADVANCE VAINILLA 400 GR(PDC),globald 26873,D,0.0,1.0,calicanto 33336,L,0.33,76253.0,76253.0
100020058,ENSURE ADVANCE VAINILLA 400 GR(PDC),globald 26873,D,0.0,1.0,cosmocentro1 34060,A,2.33,76253.0,76253.0
100020058,ENSURE ADVANCE VAINILLA 400 GR(PDC),globald 26873,D,0.0,1.0,cosmocentro1 34060,A,2.33,76253.0,76253.0
100020058,ENSURE ADVANCE VAINILLA 400 GR(PDC),globald 26873,D,0.0,1.0,metro 33045,L,0.33,76253.0,76253.0
100020058,ENSURE ADVANCE VAINILLA 400 GR(PDC),globald 26873,D,0.0,1.0,metro 33045,L,0.33,76253.0,76253.0
100020058,ENSURE ADVANCE VAINILLA POLVO TARRO X 400 GR,globald 26873,D,0.0,1.0,calicanto 33336,L,0.33,76253.0,76253.0
100020058,ENSURE ADVANCE VAINILLA POLVO TARRO X 400 GR,globald 26873,D,0.0,1.0,calicanto 33336,L,0.33,76253.0,76253.0
100020058,ENSURE ADVANCE VAINILLA POLVO TARRO X 400 GR,globald 26873,D,0.0,1.0,cosmocentro1 34060,A,2.33,76253.0,76253.0
100020058,ENSURE ADVANCE VAINILLA POLVO TARRO X 400 GR,globald 26873,D,0.0,1.0,cosmocentro1 34060,A,2.33,76253.0,76253.0
100020058,ENSURE ADVANCE VAINILLA POLVO TARRO X 400 GR,globald 26873,D,0.0,1.0,metro 33045,L,0.33,76253.0,76253.0
100020058,ENSURE ADVANCE VAINILLA POLVO TARRO X 400 GR,globald 26873,D,0.0,1.0,metro 33045,L,0.33,76253.0,76253.0
100020071,ELIQUIS 5 MG 60 TBS (A)(PAE),metro 33045,D,0.0,1.0,bella_suiza 40350,L,0.33,328394.0,328394.0
100020071,ELIQUIS 5 MG 60 TBS (A)(PAE),pasoancho 33511,D,0.0,1.0,ingenio 38147,L,0.33,328394.0,328394.0
100020191,SYSTANE GEL GOTAS 10 ML,cosmocentro1 34060,D,0.0,1.0,bella_suiza 40350,L,0.33,64869.0,64869.0
100020192,NAPROXENO 275 MG 10 TABLETAS MK,bella_suiza 40350,D,0.0,1.0,ciudadela 28233,L,0.33,5092.0,5092.0
100020192,NAPROXENO SODICO 275 MG (MK) CAJA X 10 TAB,bella_suiza 40350,D,0.0,1.0,ciudadela 28233,L,0.33,5092.0,5092.0
100020210,METACET 500 MG/350 MG 30 TBS LA,cosmocentro1 34060,D,0.0,1.0,globald 26873,L,0.31,25984.5,25984.5
100020260,DOXCEF 100 MG 20 TABLETAS (A)(PAE),cosmocentro3 28047,D,0.0,1.0,minimarket 31447,L,0.33,155528.0,155528.0
100020260,DOXCEF 100 MG CAJA X 20.00 TAB,cosmocentro3 28047,D,0.0,1.0,minimarket 31447,L,0.33,155528.0,155528.0
100020263,BETALOC ZOK 25 MG 30 TBS(P)9263(SC)(SF),metro 33045,D,0.0,1.0,bella_suiza 40350,L,0.33,9012.0,9012.0
100020263,BETALOC ZOK 25 MG 30 TBS(P)9263(SC)(SF),metro 33045,D,0.0,1.0,calicanto 33336,L,0.33,9012.0,9012.0
100020263,BETALOC ZOK 25 MG CAJA X 30 TAB,metro 33045,D,0.0,1.0,bella_suiza 40350,L,0.33,9012.0,9012.0
100020263,BETALOC ZOK 25 MG CAJA X 30 TAB,metro 33045,D,0.0,1.0,calicanto 33336,L,0.33,9012.0,9012.0
100020282,DISALOT FRASCO 5 ML,cosmocentro2 35981,D,0.0,1.0,minimarket 31447,L,0.33,65102.0,65102.0
100020282,DISALOT FRASCO 5 ML,cosmocentro2 35981,D,0.0,1.0,unicentro 34391,L,0.33,65102.0,65102.0
100020282,DISALOT FRASCO 5 ML,cosmocentro2 35981,D,0.0,1.0,calicanto 33336,L,0.33,65102.0,65102.0
100020282,DISALOT FRASCO X 5.00 ML,cosmocentro2 35981,D,0.0,1.0,minimarket 31447,L,0.33,65102.0,65102.0
100020282,DISALOT FRASCO X 5.00 ML,cosmocentro2 35981,D,0.0,1.0,unicentro 34391,L,0.33,65102.0,65102.0
100020282,DISALOT FRASCO X 5.00 ML,cosmocentro2 35981,D,0.0,1.0,calicanto 33336,L,0.33,65102.0,65102.0
100020369,COMPLEGEL NF 250 MG 30 TBS (3%+)(PDB),ciudadela 28233,D,0.0,1.0,carmesi 33593,L,0.33,96334.0,96334.0
100020369,COMPLEGEL NF 250 MG CAJA X 30.00 TAB,ciudadela 28233,D,0.0,1.0,carmesi 33593,L,0.33,96334.0,96334.0
100020370,ALAZETA MULTIVITAMINICO 30 CAP.BLAN ICOM,globald 26873,D,0.0,1.0,cosmocentro3 28047,E,5.33,8043.03,8043.03
100020370,ALZATA CAJA X 30 CAPS,globald 26873,D,0.0,1.0,cosmocentro3 28047,E,5.33,8043.03,8043.03
100020374,INDUCTAL 3 MG CAJA X 30 TAB,calle_quinta 40285,D,0.0,1.0,cosmocentro1 34060,L,0.33,93503.0,93503.0
100020374,INDUCTAL ESZOPICL. 3MG 30 TBS(3%+)(PAE),calle_quinta 40285,D,0.0,1.0,cosmocentro1 34060,L,0.33,93503.0,93503.0
100020391,LYRICA 25 MG 30 CAP.(P)16673(SF),metro 33045,D,0.0,1.0,bella_suiza 40350,A,2.67,16576.0,16576.0
100020391,LYRICA 25 MG 30 CAP.(P)16673(SF),metro 33045,D,0.0,1.0,cosmocentro1 34060,L,0.33,16576.0,16576.0
100020391,LYRICA 25 MG CAJA X 30 TAB,metro 33045,D,0.0,1.0,bella_suiza 40350,A,2.67,16576.0,16576.0
100020391,LYRICA 25 MG CAJA X 30 TAB,metro 33045,D,0.0,1.0,cosmocentro1 34060,L,0.33,16576.0,16576.0
100020393,CALFAFEM D 600MG/250UI 30 CAP.BLAN ICOM,pasoancho 33511,D,0.0,1.0,unicentro 34391,A,3.0,10156.0,10156.0
100020400,HUMENAS FRASCO X 30 ML,holguines 33044,D,0.0,1.0,ciudadela 28233,L,0.33,34455.0,34455.0
100020400,HUMENAS SPRAY NASAL 30 ML,holguines 33044,D,0.0,1.0,ciudadela 28233,L,0.33,34455.0,34455.0
100020412,SIMETIL FRAMBUESA 360 ML,calle_quinta 40285,D,0.0,1.0,pasoancho 33511,L,0.33,17013.0,17013.0
100020412,SIMETIL FRAMBUESA 360 ML,calle_quinta 40285,D,0.0,1.0,ingenio 38147,L,0.33,17013.0,17013.0
100020412,SIMETIL SUSP FRAMBUESA FRASCO X 360 ML,calle_quinta 40285,D,0.0,1.0,pasoancho 33511,L,0.33,17013.0,17013.0
100020412,SIMETIL SUSP FRAMBUESA FRASCO X 360 ML,calle_quinta 40285,D,0.0,1.0,ingenio 38147,L,0.33,17013.0,17013.0
100020420,NUEVID 7000 UI 4 TABLETAS,cosmocentro2 35981,D,0.0,1.0,cosmocentro3 28047,L,0.33,37592.0,37592.0
100020420,NUEVID 7000 UI CAJA X 4.00 TAB,cosmocentro2 35981,D,0.0,1.0,cosmocentro3 28047,L,0.33,37592.0,37592.0
100020434,GELICART CAJA X 30 UND,cosmocentro1 34060,D,0.0,1.0,carmesi 33593,L,0.33,105964.0,105964.0
100020434,GELICART POLVO P/ SUSP. 30 SBS(3%+)(PAE),cosmocentro1 34060,D,0.0,1.0,carmesi 33593,L,0.33,105964.0,105964.0
100020496,PIRIDOXINA CLORHIDRATO 50 MG (ECAR) CAJA X 100 TAB,cosmocentro1 34060,D,0.03,1.0,unicentro 34391,L,0.33,40134.0,40134.0
100020496,PIRIDOXINA CLORHIDRATO 50 MG (ECAR) CAJA X 100 TAB,cosmocentro2 35981,D,0.03,1.0,cosmocentro3 28047,L,0.33,40134.0,40134.0
100020496,PIRIDOXINA CLORHIDRATO 50 MG 100 TBS EC,cosmocentro1 34060,D,0.03,1.0,unicentro 34391,L,0.33,40134.0,40134.0
100020496,PIRIDOXINA CLORHIDRATO 50 MG 100 TBS EC,cosmocentro2 35981,D,0.03,1.0,cosmocentro3 28047,L,0.33,40134.0,40134.0
100020536,ACICLOVIR 800 MG 10 TABLETAS AG,holguines 33044,D,0.0,1.0,calicanto 33336,A,2.67,15782.0,15782.0
100020560,VERUM 24 MG 20 TABLETAS (A)(3%+)(PAE),ingenio 38147,D,0.0,1.0,unicentro 34391,L,0.33,161477.0,161477.0
100020560,VERUM 24 MG CAJA X 20.00 TAB,ingenio 38147,D,0.0,1.0,unicentro 34391,L,0.33,161477.0,161477.0
100020585,ENEMA FOSFATOS 133ML PVC BOLSA X 133 ML,globald 26873,D,0.0,1.0,ciudadela 28233,B,0.67,11681.0,11681.0
100020585,ENEMA FOSFATOS 133ML PVC BOLSA X 133 ML,globald 26873,D,0.0,1.0,calle_quinta 40285,L,0.33,11681.0,11681.0
100020585,ENEMA RECTAL FOSFATO 133 ML CORPAUL,globald 26873,D,0.0,1.0,ciudadela 28233,B,0.67,11681.0,11681.0
100020585,ENEMA RECTAL FOSFATO 133 ML CORPAUL,globald 26873,D,0.0,1.0,calle_quinta 40285,L,0.33,11681.0,11681.0
100020597,DOXCEF 40 MG 100 ML,podium 29434,D,0.0,1.0,cosmocentro1 34060,L,0.33,66232.0,66232.0
100020597,DOXCEF 40 MG 100 Mil mililitros,podium 29434,D,0.0,1.0,cosmocentro1 34060,L,0.33,66232.0,66232.0
100020601,PEDIASOL ZINC 60 CEREZA 500 ML,podium 29434,D,0.0,1.0,holguines 33044,L,0.33,6178.0,6178.0
100020633,EXFORGE HCT 10/320/25 CAJA X 28 TAB,unicentro 34391,D,0.0,1.0,minimarket 31447,L,0.33,110384.5,110384.5
100020633,EXFORGE HCT 10/320/25 CAJA X 28 TAB,calicanto 33336,D,0.0,1.0,metro 33045,L,0.33,110384.5,110384.5
100020633,EXFORGE HCT 10/320/M 28(3%+(P)113971(SC),unicentro 34391,D,0.0,1.0,minimarket 31447,L,0.33,110384.5,110384.5
100020633,EXFORGE HCT 10/320/M 28(3%+(P)113971(SC),calicanto 33336,D,0.0,1.0,metro 33045,L,0.33,110384.5,110384.5
100020635,EXFORGE 10/320 MG 28 TBS(A)(P)104115(SC),calle_quinta 40285,D,0.0,1.0,unicentro 34391,L,0.33,103937.0,103937.0
100020635,EXFORGE FCT 320/10 CAJA X 28 TAB,calle_quinta 40285,D,0.0,1.0,unicentro 34391,L,0.33,103937.0,103937.0
100020640,VICAL MANDARINA CAJA X 144 TAB,metro 33045,D,0.0,1.0,holguines 33044,L,0.22,32000.04,32000.04
100020640,VICAL MANDARINA CAJA X 144 TAB,metro 33045,D,0.0,1.0,minimarket 31447,L,0.23,32000.04,32000.04
100020640,VITAMINA C 500 MG VICAL MANDA.MAST.144 T,metro 33045,D,0.0,1.0,holguines 33044,L,0.22,32000.04,32000.04
100020640,VITAMINA C 500 MG VICAL MANDA.MAST.144 T,metro 33045,D,0.0,1.0,minimarket 31447,L,0.23,32000.04,32000.04
100020653,PRIMAX LACA 8% 3 ML (A),unicentro 34391,D,0.0,1.0,cosmocentro1 34060,L,0.33,124583.0,124583.0
100020653,PRIMAX LACA FRASCO X 3 ML,unicentro 34391,D,0.0,1.0,cosmocentro1 34060,L,0.33,124583.0,124583.0
100020690,ERICOX 60 MG 14 TABLETAS(3%+)(PAE),unicentro 34391,D,0.0,1.0,calicanto 33336,L,0.33,93647.0,93647.0
100020690,ERICOX 60 MG CAJA X 14.00 TAB,unicentro 34391,D,0.0,1.0,calicanto 33336,L,0.33,93647.0,93647.0
100020693,FREEGEN GOTAS 15 ML GTS 10 ML,minimarket 31447,D,0.0,1.0,metro 33045,B,0.67,61847.0,61847.0
100020693,FREEGEN PREPACK FCO X 15 ML+FCO X 10 UND X 1.00 UND,minimarket 31447,D,0.0,1.0,metro 33045,B,0.67,61847.0,61847.0
100020694,HIALTEARS GOTAS 15 ML GTS 10 ML,ingenio 38147,D,0.0,1.0,cosmocentro2 35981,L,0.33,66187.0,66187.0
100020694,HIALTEARS GOTAS 15 ML GTS 10 ML,globald 26873,D,0.0,1.0,cosmocentro1 34060,A,2.33,66187.0,66187.0
100020731,RINAID 0.05% SPRAY NASAL 18 GR(3%+)(PAE),calle_quinta 40285,D,0.0,1.0,ciudadela 28233,L,0.33,108168.0,108168.0
100020731,RINAID 0.05% SPRAY NASAL 18 GR(3%+)(PAE),calle_quinta 40285,D,0.0,1.0,carmesi 33593,L,0.33,108168.0,108168.0
100020731,RINAID 0.05% SPRAY NASAL 18 GR(3%+)(PAE),cosmocentro2 35981,D,0.0,1.0,calicanto 33336,L,0.33,108168.0,108168.0
100020731,RINAID 0.05% SPRAY NASAL 18 GR(3%+)(PAE),globald 26873,D,0.0,1.0,podium 29434,L,0.33,108168.0,108168.0
100020731,RINAID 0.05% SPRAY NASAL FRASCO X 18.00 GRS,calle_quinta 40285,D,0.0,1.0,ciudadela 28233,L,0.33,108168.0,108168.0
100020731,RINAID 0.05% SPRAY NASAL FRASCO X 18.00 GRS,calle_quinta 40285,D,0.0,1.0,carmesi 33593,L,0.33,108168.0,108168.0
100020731,RINAID 0.05% SPRAY NASAL FRASCO X 18.00 GRS,cosmocentro2 35981,D,0.0,1.0,calicanto 33336,L,0.33,108168.0,108168.0
100020731,RINAID 0.05% SPRAY NASAL FRASCO X 18.00 GRS,globald 26873,D,0.0,1.0,podium 29434,L,0.33,108168.0,108168.0
100020743,GAVISCON DOBLE ACCION FRASCO X 300 ML,cosmocentro2 35981,D,0.0,1.0,podium 29434,L,0.33,66291.0,66291.0
100020743,GAVISCON DOBLE ACCION SUSPENSION 300 ML,cosmocentro2 35981,D,0.0,1.0,podium 29434,L,0.33,66291.0,66291.0
100020771,MUCOSINA SUSPENSION 120 ML,bella_suiza 40350,D,0.0,1.0,ingenio 38147,L,0.33,33846.0,33846.0
100020771,MUCOSINA SUSPENSION 120 ML,bella_suiza 40350,D,0.0,1.0,unicentro 34391,L,0.33,33846.0,33846.0
100020771,MUCOSINA SUSPENSION 120 ML,carmesi 33593,D,0.0,1.0,calle_quinta 40285,L,0.33,33846.0,33846.0
100020771,MUCOSINA SUSPENSION FRASCO X 120 ML,bella_suiza 40350,D,0.0,1.0,ingenio 38147,L,0.33,33846.0,33846.0
100020771,MUCOSINA SUSPENSION FRASCO X 120 ML,bella_suiza 40350,D,0.0,1.0,unicentro 34391,L,0.33,33846.0,33846.0
100020771,MUCOSINA SUSPENSION FRASCO X 120 ML,carmesi 33593,D,0.0,1.0,calle_quinta 40285,L,0.33,33846.0,33846.0
100020856,COLAGENO CON RESVERATROL PINA 500 GR,cosmocentro1 34060,D,0.0,1.0,unicentro 34391,N,0.33,29564.0,29564.0
100020872,CIPROFLOXACINA 0.3%GOTAS OFTAL.5ML MP,ingenio 38147,D,0.0,1.0,cosmocentro2 35981,L,0.33,8796.0,8796.0
100020872,CIPROFLOXACINA GOTAS 0.3% FRASCO,ingenio 38147,D,0.0,1.0,cosmocentro2 35981,L,0.33,8796.0,8796.0
100020874,CETIRIZINA DICLORHIDRATO JBE 60 ML MP,calle_quinta 40285,D,0.0,1.0,cosmocentro1 34060,L,0.33,7397.0,7397.0
100020874,CETIRIZINA JARBE,calle_quinta 40285,D,0.0,1.0,cosmocentro1 34060,L,0.33,7397.0,7397.0
100020892,LOSARTAN 100 MG 30 TABLETAS MP,holguines 33044,D,0.0,1.0,cosmocentro1 34060,B,1.33,8576.0,8576.0
100020892,LOSARTAN 100 MG TABLETA X 30 UND,holguines 33044,D,0.0,1.0,cosmocentro1 34060,B,1.33,8576.0,8576.0
100020898,AMOXIDAL DUO 875 MG 21 COMPR.(3%+)(PAE),cosmocentro3 28047,D,0.0,1.0,bella_suiza 40350,L,0.33,88007.5,88007.5
100020898,AMOXIDAL DUO 875 MG CAJA X 21 TAB,cosmocentro3 28047,D,0.0,1.0,bella_suiza 40350,L,0.33,88007.5,88007.5
100020910,PAROXETINA 20 GR TABLETA X 10 UND,cosmocentro3 28047,D,0.0,1.0,ingenio 38147,A,3.33,19367.0,19367.0
100020910,PAROXETINA 20 GR TABLETA X 10 UND,cosmocentro3 28047,D,0.0,1.0,calicanto 33336,L,0.33,19367.0,19367.0
