Grupo,Cod Producto,Nombre,Inventario Caja,Inventario Blister,Costo Unidad,Costo Blister,Costo Caja,% Iva,Inventario Unidad,Costo Total,Costo Total Iva,Venta Total
LABORATORIOS ECAR S.A.,100017373,METRONIDAZOL 125 MG SUSPENSION 120 ML EC,1.0,0.0,0.0,0.0,10617.0,0.0,0.0,10617.0,0.0,11200
NOVARTIS DE COLOMBIA S.A.,100017391,TRILEPTAL 300 MG 30 TBS (P)20790(SC)(SF),2.0,0.0,0.0,0.0,19350.0,0.0,0.0,38700.0,0.0,44400
BOEHRINGER INGELHEIM,100017452,MIRAPEX ER 3 MG 10 TBS(A)(P)131325(SF),1.0,0.0,0.0,0.0,99634.34,0.0,0.0,99634.34,0.0,110500
BOEHRINGER INGELHEIM,100017455,MIRAPEX ER 0.75 MG 10 TBS (P)32519(SF),1.0,0.0,0.0,0.0,28736.0,0.0,0.0,28736.0,0.0,29800
BOEHRINGER INGELHEIM,100017457,MICARDIS AML80/5M 28(3%+(P)85322(SC)(SF),2.0,0.0,0.0,0.0,76548.0,0.0,0.0,153096.0,0.0,172800
NOVAMED S.A.,100017499,LORATADINA LORDINEX 10 MG 10 TABLETAS,3.0,0.0,0.0,0.0,1700.0,0.0,0.0,5100.0,0.0,20400
TECNOQUIMICAS S.A.,100017526,ZOPICLONA 7.5 MG 10 TABLETAS MK,3.0,0.0,0.0,0.0,19100.0,0.0,0.0,57300.0,0.0,68100
LABORATORIOS LA SANTE S.A,100017601,LEVOCETIRIZINA 5 MG 10 TABLETAS LS,1.0,0.0,0.0,0.0,33294.0,0.0,0.0,33294.0,0.0,39500
PROCAPS S.A.,100017608,TRAMADOL 50 MG 10 CAPSULAS PC,1.0,0.0,0.0,0.0,6528.0,0.0,0.0,6528.0,0.0,12100
CORPORACION DE FOMENTO AS,100017612,AGUA ESTERIL 5 MILILITROS CP,3.0,0.0,0.0,0.0,260.0,0.0,0.0,780.0,0.0,3600
CORPORACION DE FOMENTO AS,100017613,AGUA ESTERIL 10 MILILITROS CP,1.0,0.0,0.0,0.0,859.0,0.0,0.0,859.0,0.0,1300
ABBOTT LABORATORIES S.A,100017631,PEDIALYTE CON ZINC 60 MANZANA 500 ML,5.0,0.0,0.0,0.0,8869.68,0.0,0.0,44348.4,0.0,48500
ABBOTT LABORATORIES S.A,100017632,PEDIALYTE CON ZINC 60 UVA 500 ML,6.0,0.0,0.0,0.0,8869.62,0.0,0.0,53217.72,0.0,58200
ELI LILLY INTERAMERICA,100017634,CIALIS 20 MG 8 TABLETAS (A)(3%+)(PAE),1.0,0.0,30946.38,0.0,247571.0,0.0,7.0,464195.66,0.0,654600
LAB. BIOPAS S.A.,100017660,VIMPAT 50 MG CJ X 14 COMP.(P)38409(SC),1.0,0.0,0.0,0.0,38408.0,0.0,0.0,38408.0,0.0,45600
LAB. BIOPAS S.A.,100017661,VIMPAT 100 MG 28 COMP.(P)153636(SC),1.0,0.0,0.0,0.0,153635.0,0.0,0.0,153635.0,0.0,160600
GLAXO SMITHKLINE COLOMBIA,100017682,DUODART 0.5/0.4MG 30CA.(P)71185(3%+)(SF),1.0,0.0,0.0,0.0,69048.0,0.0,0.0,69048.0,0.0,73400
GLAXO SMITHKLINE COLOMBIA,100017730,FLIXOTIDE 125M 120D(3%+)(P)61950(SC)(SF),1.0,0.0,0.0,0.0,56160.0,0.0,0.0,56160.0,0.0,65800
GRUNENTHAL COLOMBIANA S.A,100017731,ADORLAN 25 MG 20 CAPSULAS (3%+)(PAE),1.0,0.0,0.0,0.0,90279.0,0.0,0.0,90279.0,0.0,95000
MERCK S.A.,100017740,EUTIROX 137 MCG 50 TBS (PAE),1.0,0.0,0.0,0.0,73714.0,0.0,0.0,73714.0,0.0,93400
LABORATORIOS PRONABELL SA,100017806,ARAWAK COENZIMA Q-10 50 GR,1.0,0.0,0.0,0.0,19747.0,0.19,0.0,23498.93,3751.93,26800
LABORATORIOS CHALVER DE C,100017861,INFLABON INHALADOR 50 MCG 200 DOSIS(3%+),1.0,0.0,0.0,0.0,111759.0,0.0,0.0,111759.0,0.0,114100
LABORATORIOS ECAR S.A.,100017884,LOSARTAN 50 MG+HCT 12.5 MG 30 TBS EC,2.0,0.0,0.0,0.0,22700.0,0.0,0.0,45400.0,0.0,76800
LABORATORIOS ECAR S.A.,100017885,LOSARTAN 50 MG+HCT 12.5 MG 15 TBS EC,1.0,0.0,0.0,0.0,25609.0,0.0,0.0,25609.0,0.0,47400
ICOM,100017922,AFELEX 250 MG SUSPENSION 60ML ICOM,2.0,0.0,0.0,0.0,10173.5,0.0,0.0,20347.0,0.0,70000
ICOM,100017923,CEREBRYL 1200 MG 30 CAP.BLAN ICOM,3.0,0.0,0.0,0.0,9597.26,0.19,0.0,34262.22,5470.44,153000
ICOM,100017924,GLICORATIN CREMA 60 GR ICOM,1.0,0.0,0.0,0.0,15330.0,0.19,0.0,18242.7,2912.7,35600
LAB. NATURAL FRESHLY INFA,100017936,MIELTERTOS PROPOMIELITO KIDS POTE 350 GR,1.0,0.0,0.0,0.0,19288.0,0.0,0.0,19288.0,0.0,24200
LAB. NATURAL FRESHLY INFA,100017938,MIELTERTOS JARABE 240 ML NF,2.0,0.0,0.0,0.0,22750.0,0.0,0.0,45500.0,0.0,63000
LABORATORIOS RICHMOND,100017950,PRAZOSINA 1 MG 30 TABLETAS EX,1.0,0.0,0.0,0.0,7228.0,0.0,0.0,7228.0,0.0,12100
TECNOQUIMICAS S.A.,100017961,AFLUX JARABE LISTO ADULTO 120 ML,1.0,0.0,0.0,0.0,51908.0,0.0,0.0,51908.0,0.0,53500
LABORATORIO FRANCO COLOMB,100017970,BETAMETASONA 0.05 % CREMA 20 GR AG,2.0,0.0,0.0,0.0,7000.0,0.0,0.0,14000.0,0.0,21600
ICOM,100017972,DOLIVIUM FLASH 400MG 36CAP.BLAN ICOM,0.0,6.0,0.0,3075.42,0.0,0.0,0.0,18452.52,0.0,28800
AXON PHARMA SAS,100017986,MARIMER SOL. ISOTONICA SPRAY 100 ML,1.0,0.0,0.0,0.0,68321.0,0.0,0.0,68321.0,0.0,81100
AXON PHARMA SAS,100017988,MARIMER SOL.HIPERTONICA 100 ML(3%+)(PAE),1.0,0.0,0.0,0.0,85635.0,0.0,0.0,85635.0,0.0,91400
LABORATORIOS BUSSIE S.A.,100018010,CREMOQUINONA CREMA 30 GR,1.0,0.0,0.0,0.0,29170.0,0.0,0.0,29170.0,0.0,36500
HUMAX PHARMACEUTICAL,100018035,CLOROQUINA 250 MG 20 TABLETAS HP,1.0,0.0,0.0,0.0,9083.0,0.0,0.0,9083.0,0.0,12200
TECNOQUIMICAS S.A.,100018084,NITROFURANTOINA 100 MG 40 CAPSULAS MK,0.0,3.0,0.0,7022.0,0.0,0.0,0.0,21066.0,0.0,27000
TECNOQUIMICAS S.A.,100018085,SILDENAFIL 100 MG 1 TABLETA MK,1.0,0.0,0.0,0.0,11786.33,0.0,0.0,11786.33,0.0,29200
TECNOQUIMICAS S.A.,100018086,DOXICICLINA 100 MG 15 TABLETAS MK,1.0,0.0,0.0,0.0,12929.0,0.0,0.0,12929.0,0.0,14700
LABORATORIO FRANCO COLOMB,100018145,VALNOC 3 MG 15 TBS (3%+)(PAE),1.0,0.0,0.0,0.0,113138.0,0.0,0.0,113138.0,0.0,123000
LABORATORIO SAN JORGE S.A,100018186,ALMIPRO UNGUENTO 30 GR,2.0,0.0,0.0,0.0,10225.02,0.0,0.0,20450.04,0.0,26800
LABORATORIO FRANCO COLOMB,100018235,FEXOFENADINA 120 MG 10 TBS AG,1.0,0.0,0.0,0.0,43678.0,0.0,0.0,43678.0,0.0,55500
PROCAPS S.A.,100018240,VITAMINA E 400 U I 100 CAPSULAS COLMED,1.0,0.0,0.0,0.0,30324.0,0.0,0.0,30324.0,0.0,48100
ADIUM S.A.S.,100018279,ALEVIAN DUO 100/300MG 32CAP(A)(3%+)(PAE),1.0,0.0,0.0,0.0,251031.0,0.0,0.0,251031.0,0.0,270300
ICOM,100018319,AMZOL 500 MG 100 TBS ICOM,0.0,2.0,0.0,2128.75,0.0,0.0,0.0,4257.5,0.0,21000
ICOM,100018330,AMZOL FEM 500/100 MG 10 OVULOS ICOM,4.0,0.0,0.0,0.0,24308.0,0.0,0.0,97232.0,0.0,190000
LAB. NATURAL FRESHLY INFA,100018400,MIELTERTOS PASTILLAS MASTICABLES 12 SBS,2.0,0.0,1724.42,0.0,20693.0,0.0,10.0,58630.2,0.0,87400
TECNOQUIMICAS S.A.,100018421,OXIMETAZOLINA NASAL 0.025% SOL 15 ML MK,1.0,0.0,0.0,0.0,14728.0,0.0,0.0,14728.0,0.0,18100
TECNOQUIMICAS S.A.,100018422,OXIMETAZOLINA NASAL 0.05% SOL.15 ML MK,2.0,0.0,0.0,0.0,10819.0,0.0,0.0,21638.0,0.0,33000
LABORATORIO FRANCO COLOMB,100018437,CREON 10000 20 CAPSULAS,1.0,0.0,0.0,0.0,58733.0,0.0,0.0,58733.0,0.0,60100
NOVAMED S.A.,100018460,FERBIN CL 250 MG 50 CAPSULAS(P)61000,1.0,0.0,0.0,0.0,55827.83,0.0,0.0,55827.83,0.0,58300
TECNOQUIMICAS S.A.,100018462,BONFIEST PLUS 8 SBS,3.0,0.0,0.0,0.0,27875.67,0.0,0.0,83627.01,0.0,90600
TECNOQUIMICAS S.A.,100018490,HEMOCYTON JARABE 340 ML MK,1.0,0.0,0.0,0.0,31199.0,0.0,0.0,31199.0,0.0,33500
LABORATORIOS CHALVER DE C,100018511,FLUZETRIN F 500 MG 10 CAPSULAS CBG,1.0,0.0,0.0,0.0,25660.0,0.0,0.0,25660.0,0.0,34000
AXON PHARMA SAS,100018601,OIDOLYT SUSPENSION OTICA 15 ML,2.0,0.0,0.0,0.0,10350.0,0.0,0.0,20700.0,0.0,41400
PFIZER S.A.S,100018631,UNASYN 375 MG 20 TABLETAS (A)(3%+)(PAE),1.0,0.0,0.0,0.0,126763.0,0.0,0.0,126763.0,0.0,137800
FARMA DE COLOMBIA S.A.,100018645,FARMA D VITAMINA D3 1000UI 50 CAP,1.0,0.0,0.0,0.0,34149.33,0.0,0.0,34149.33,0.0,62000
NEVOX FARMA SAS,100018652,FOSTREN 3 GR SOBRE 8 GR(P)18742,1.0,0.0,0.0,0.0,19595.0,0.0,0.0,19595.0,0.0,61500
BAYER S.A.,100018661,XARELTO 20M 14C(A)(P)104048(SC)(SF)(PDB),1.0,0.0,0.0,0.0,53822.0,0.0,0.0,53822.0,0.0,99400
LABORATORIOS PRONABELL SA,100018674,CLORURO DE MAGNESIO 30 CAPSULAS,1.0,0.0,0.0,0.0,18271.0,0.0,0.0,18271.0,0.0,20900
HALEON COLOMBIA S.A.S.,100018688,ADVIL FAST GEL 36 CAPSULAS,0.0,5.0,0.0,3318.06,0.0,0.0,0.0,16590.3,0.0,19500
BOEHRINGER INGELHEIM,100018711,TRAYENTA 5 MG 30 TABLETAS (A)(3%+)(PAE),1.0,0.0,0.0,0.0,135023.0,0.0,0.0,135023.0,0.0,144600
HECTOR RIVERA GARZON Y CI,100018725,DOLORAN POMADA 20 GR UNIDAD,1.0,0.0,0.0,0.0,12700.0,0.0,0.0,12700.0,0.0,14200
TECNOQUIMICAS S.A.,100018738,FENCAFEN 100 MG 50 TABLETAS (3%+),0.0,0.0,2671.76,0.0,0.0,0.0,10.0,26717.6,0.0,37000
LABORATORIO FRANCO COLOMB,100018796,GYNORELLE 28 TBS (P)25271(SC)(SF),1.0,0.0,0.0,0.0,18661.0,0.0,0.0,18661.0,0.0,25200
LAB. LEGRAND S.A.,100018825,LEGABIN 150 MG 30 CAP.(P)100035,2.0,0.0,0.0,0.0,64695.0,0.0,0.0,129390.0,0.0,157000
GRUNENTHAL COLOMBIANA S.A,100018857,LOMOTIL 2.5 MG 12 CAJAS X 4 TABLETAS,1.0,2.0,0.0,8288.25,99459.0,0.0,0.0,116035.5,0.0,118500
LAB. FINLAY DE COLOMBIA S,100018876,VITACEREBRINA JARABE CARAMELO 180 ML,1.0,0.0,0.0,0.0,35004.0,0.19,0.0,41654.76,6650.76,51200
ASPEN COLOMBIANA SAS,100018929,EFEXOR XR 150M 30CA(3%+)(P)56835(SC)(SF),1.0,0.0,0.0,0.0,48902.0,0.0,0.0,48902.0,0.0,55400
ESPECIALIDADES OFTALMOLOG,100019006,FLU-SURE GOTAS 5 ML,2.0,0.0,0.0,0.0,40580.0,0.0,0.0,81160.0,0.0,95600
LABORATORIO FRANCO COLOMB,100019012,COLIK FORTE 40 TABLETAS,0.0,7.0,0.0,3038.44,0.0,0.0,0.0,21269.08,0.0,57400
TECNOQUIMICAS S.A.,100019024,INMOX 60 MG 14 CAPSULAS (P)37498(SF),1.0,0.0,0.0,0.0,35301.0,0.0,0.0,35301.0,0.0,35900
C I BIOFLUIDOS  FARMA S.,100019183,AGUA DESTILADA QUIBI BOLSA 500 ML,1.0,0.0,0.0,0.0,3290.0,0.0,0.0,3290.0,0.0,4400
HALEON COLOMBIA S.A.S.,100019193,ADVIL GRIPA 72 CAPSULAS(A),0.0,16.0,0.0,7973.94,0.0,0.0,0.0,127583.04,0.0,134400
ALCON DE COLOMBIA S.A,100019231,SYSTANE BALANCE SOL.OFTALMICA 10 ML,1.0,0.0,0.0,0.0,65452.0,0.0,0.0,65452.0,0.0,73400
FAES FARMA COLOMBIA SAS,100019242,FERROPROTINA 40 MG 30 SBS (3%+)(PAE),1.0,0.0,0.0,0.0,128751.0,0.0,0.0,128751.0,0.0,134500
FAES FARMA COLOMBIA SAS,100019244,BILAXTEN 20 MG 10 COMPR.(P)9730,1.0,0.0,0.0,0.0,8710.5,0.0,0.0,8710.5,0.0,10300
ESPECIALIDADES OFTALMOLOG,100019303,HIALTEARS GOTAS 5 ML,1.0,0.0,0.0,0.0,24956.0,0.0,0.0,24956.0,0.0,27300
NOVARTIS DE COLOMBIA S.A.,100019341,KASTAMON 10 MG 30 TBS SZ(M)62874,1.0,0.0,0.0,0.0,40073.0,0.0,0.0,40073.0,0.0,41100
BAYER S.A.,100019346,APRONAX 275 MG 64 TABLETAS,0.0,2.0,0.0,9609.75,0.0,0.0,0.0,19219.5,0.0,24200
ICOM,100019393,ACETAMINOFEN 500 MG 100 TBS ICOM,5.0,0.0,686.99,0.0,6869.88,0.0,3.0,36410.37,0.0,108900
ICOM,100019413,SUERO FISIOLOG.NASAL SPR 30ML ICOM,2.0,0.0,0.0,0.0,12831.5,0.0,0.0,25663.0,0.0,56800
LABORATORIO FRANCO COLOMB,100019424,GYNFLU D 4 TABLETAS (3%+)(PAE),1.0,0.0,0.0,0.0,69492.0,0.0,0.0,69492.0,0.0,88000
ZAMBON COLOMBIA S.A.,100019442,MELIBA 150 MG 1 TABLETA,2.0,0.0,0.0,0.0,61865.5,0.0,0.0,123731.0,0.0,125600
TECNOQUIMICAS S.A.,100019490,CREMA # 4 NATURAL 90 GR,1.0,0.0,0.0,0.0,29912.0,0.19,0.0,35595.28,5683.28,44100
TECNOQUIMICAS S.A.,100019491,CREMA # 4 NATURAL 20 GR,1.0,0.0,0.0,0.0,8302.0,0.19,0.0,9879.38,1577.38,12400
MEGALABS COLOMBIA SAS,100019492,PROCICAR NF CREMA TUBO 60 GR,3.0,0.0,0.0,0.0,33198.0,0.19,0.0,118516.86,18922.86,163200
ICOM,100019502,BACIPREX 250 MG SUSP. 100ML ICOM,3.0,0.0,0.0,0.0,13400.0,0.0,0.0,40200.0,0.0,95700
LABORATORIO FRANCO COLOMB,100019503,BIOGAIA PROTECTIS GOTERO 5 ML(3%+),1.0,0.0,0.0,0.0,66517.0,0.19,0.0,79155.23,12638.23,91900
LABORATORIOS BUSSIE S.A.,100019532,ZOPICLONA 7.5 MG 20 TABLETAS RC,1.0,0.0,0.0,0.0,12070.0,0.0,0.0,12070.0,0.0,26300
FAES FARMA COLOMBIA SAS,100019533,BILAXTEN 20 MG 20 COMP.(P)19460,2.0,0.0,0.0,0.0,17422.5,0.0,0.0,34845.0,0.0,44000
LAPROFF,100019541,COLCHICINA 0.5 MG 40 TABLETAS LP,1.0,0.0,0.0,0.0,5095.0,0.0,0.0,5095.0,0.0,6600
PROCTER  GAMBLE COLOMBIA,100019563,NEUROBION DC 3 AMPOLLAS (3%+),2.0,0.0,38810.23,0.0,116430.7,0.0,2.0,310481.86,0.0,327200
PROCTER  GAMBLE COLOMBIA,100019564,NEUROBION DC 1 AMPOLLA,2.0,0.0,0.0,0.0,46157.0,0.0,0.0,92314.0,0.0,95200
AXON PHARMA SAS,100019566,FLORATIL 250 MG 10 SBS,1.0,0.0,0.0,0.0,53434.0,0.0,0.0,53434.0,0.0,80700
TRIDEX S.A.,100019579,GRIPAC 100 CAPSULAS,0.0,0.0,6140.0,0.0,0.0,0.0,7.0,42980.0,0.0,107800
LABORATORIOS BUSSIE S.A.,100019596,HIOSCINA N-BUTIL/BROMURO 10MG 100TBS RC,0.0,1.0,0.0,4284.8,0.0,0.0,0.0,4284.8,0.0,15600
LABORATORIO FRANCO COLOMB,100019601,SEVEDOL EXTRA FUERTE 60 TABLETAS,1.0,0.0,1343.75,0.0,80625.0,0.0,42.0,137062.5,0.0,211100
ELI LILLY INTERAMERICA,100019620,CIALIS 5 MG 14 TABLETAS (A)(3%+)(PAE),1.0,0.0,0.0,0.0,147669.0,0.0,0.0,147669.0,0.0,184200
ABBVIE S.A.S.,100019645,LASTACAFT SOLUCION OFT.3 ML(A)(3%+)(PAE),1.0,0.0,0.0,0.0,117830.0,0.0,0.0,117830.0,0.0,126400
LABORATORIOS FUNAT S.A.S,100019681,ANTAX SUSPENSION 170 ML MR,1.0,0.0,0.0,0.0,18850.0,0.0,0.0,18850.0,0.0,22800
LABORATORIOS ECAR S.A.,100019721,CETIRIZINA JARABE 60 ML EC,1.0,0.0,0.0,0.0,8109.0,0.0,0.0,8109.0,0.0,9800
LABORATORIOS LA SANTE S.A,100019740,ACICLOVIR CREMA TOPICA 5% 20 GR LS,1.0,0.0,0.0,0.0,12501.0,0.0,0.0,12501.0,0.0,14000
HUMAX PHARMACEUTICAL,100019767,ZOPICLONA 7.5 MG 30 TABLETAS HP,3.0,0.0,0.0,0.0,22389.0,0.0,0.0,67167.0,0.0,90900
ASTRA ZENECA COLOMBIA S.A,100019813,BETALOC ZOK 100MG 30 TBS(P)37050(SC)(SF),1.0,0.0,0.0,0.0,34800.0,0.0,0.0,34800.0,0.0,38300
TECNOQUIMICAS S.A.,100019850,VITAMINA VITA C NARANJA MAST 100 TBS MK,1.0,0.0,4911.5,0.0,49115.0,0.0,3.0,63849.5,0.0,75100
TECNOQUIMICAS S.A.,100019853,VITA C 500 MG CEREZA 100 TBS MK,1.0,0.0,0.0,0.0,41986.0,0.0,0.0,41986.0,0.0,57400
TECNOQUIMICAS S.A.,100019857,VITAMINA VITA C+ZINC NAR MAST 100 TBS MK,0.0,0.0,4443.4,0.0,0.0,0.19,6.0,31725.88,5065.48,38400
NOVAMED S.A.,100019881,ACETAMINOFEN CRONOFEN 500 MG 400 TABS(A),1.0,0.0,0.0,0.0,21650.0,0.0,0.0,21650.0,0.0,141000
ICOM,100019908,ICOMVIT E.NARANJA 10 TBS EFERV IVA ICOM,5.0,0.0,0.0,0.0,8543.5,0.19,0.0,50833.83,8116.33,109500
GLAXO SMITHKLINE COLOMBIA,100019960,NARAMIG 2.5MG 7 TBS(3%+)(P)57618(SC)(SF),1.0,0.0,0.0,0.0,52228.5,0.0,0.0,52228.5,0.0,58600
BAYER S.A.,100020009,APRONAX LIQUID GEL 275 MG 8 CAPSULAS,3.0,0.0,0.0,0.0,10132.0,0.0,0.0,30396.0,0.0,50400
BAYER S.A.,100020010,APRONAX LIQUID GEL 275 MG 50 CAPSULAS,0.0,4.0,0.0,13396.0,0.0,0.0,0.0,53584.0,0.0,78000
ZAMBON COLOMBIA S.A.,100020057,FLUIMUCIL ADULTO JARABE 4% 120 ML,1.0,0.0,0.0,0.0,27770.5,0.0,0.0,27770.5,0.0,30600
ABBOTT LABORATORIES S.A,100020058,ENSURE ADVANCE VAINILLA 400 GR,1.0,0.0,0.0,0.0,76253.0,0.0,0.0,76253.0,0.0,77300
NOVAMED S.A.,100020061,DOLORSIN FEM 36 CAPSULAS (3%+),0.0,8.0,0.0,8812.0,0.0,0.0,0.0,70496.0,0.0,78400
ALCON DE COLOMBIA S.A,100020162,SYSTANE ULTRA UNIDOSIS 30 AMPOLLAS,1.0,0.0,0.0,0.0,87152.0,0.0,0.0,87152.0,0.0,94100
ALCON DE COLOMBIA S.A,100020191,SYSTANE GEL GOTAS 10 ML,1.0,0.0,0.0,0.0,64869.0,0.0,0.0,64869.0,0.0,74100
TECNOQUIMICAS S.A.,100020203,IBUFLASH ULTRA FORTE 8 CAPSULAS MK,1.0,0.0,0.0,0.0,14142.0,0.0,0.0,14142.0,0.0,15700
ASTRA ZENECA COLOMBIA S.A,100020263,BETALOC ZOK 25 MG 30 TBS(P)9263(SC)(SF),1.0,0.0,0.0,0.0,9012.0,0.0,0.0,9012.0,0.0,9800
ESPECIALIDADES OFTALMOLOG,100020281,FLU-SURE T FRASCO 5 ML,1.0,0.0,0.0,0.0,49911.0,0.0,0.0,49911.0,0.0,66600
LABORATORIOS BUSSIE S.A.,100020286,BISACODILO 5 MG 10 TABLETAS RC,4.0,0.0,0.0,0.0,2265.0,0.0,0.0,9060.0,0.0,16400
ICOM,100020305,AZITROMICINA 500 MG 3 TBS ICOM MQ,6.0,0.0,0.0,0.0,5222.43,0.0,0.0,31334.58,0.0,78600
ICOM,100020316,NAPROXENO 250 MG 10 CAP ICOM MQ,5.0,0.0,0.0,0.0,4287.0,0.0,0.0,21435.0,0.0,53500
ICOM,100020370,ALAZETA MULTIVITAMINICO 30 CAP.BLAN ICOM,3.0,0.0,0.0,0.0,8043.0,0.19,0.0,28713.51,4584.51,119700
ASPEN COLOMBIANA SAS,100020391,LYRICA 25 MG 30 CAP.(P)16673(SF),2.0,0.0,0.0,0.0,16547.5,0.0,0.0,33095.0,0.0,34800
ICOM,100020393,CALFAFEM D 600MG/250UI 30 CAP.BLAN ICOM,1.0,0.0,0.0,0.0,9294.0,0.19,0.0,11059.86,1765.86,34200
PROCAPS S.A.,100020394,FORTZINK 20 MG 20 CBG,1.0,0.0,0.0,0.0,32784.0,0.0,0.0,32784.0,0.0,35000
LAB. BEST S.A.,100020412,SIMETIL FRAMBUESA 360 ML,1.0,0.0,0.0,0.0,11909.0,0.0,0.0,11909.0,0.0,22100
FARMA DE COLOMBIA S.A.,100020454,COLYPAN PLUS 200/120 MG 30T(A)(3%+)(PAE),2.0,0.0,0.0,0.0,81518.0,0.0,0.0,163036.0,0.0,282200
MERCK S.A.,100020479,CONCOR AM 5 MG/5 MG 30 TBS (A)(3%+)(PAE),1.0,0.0,0.0,0.0,172930.0,0.0,0.0,172930.0,0.0,0
ABBOTT LABORATORIES S.A,100020482,SIMILAC AR REFLUJO 850 GR (A)(PAE),2.0,0.0,0.0,0.0,181646.5,0.0,0.0,363293.0,0.0,350400
LABORATORIOS ECAR S.A.,100020495,AMLODIPINO 5 MG 100 TABLETAS EC,3.0,0.0,0.0,0.0,13533.67,0.0,0.0,40601.01,0.0,0
ICOM,100020532,ENEMAG SOL.ORAL LIMON 133 ML ICOM,5.0,0.0,0.0,0.0,10263.0,0.0,0.0,51315.0,0.0,100500
LABORATORIO FRANCO COLOMB,100020536,ACICLOVIR 800 MG 10 TABLETAS AG,2.0,0.0,0.0,0.0,7891.0,0.0,0.0,15782.0,0.0,38600
TECNOQUIMICAS S.A.,100020581,NORAVER GRIPA FAST TOTAL 60 CAPSULAS(A),1.0,23.0,0.0,4958.63,148759.0,0.0,0.0,262807.49,0.0,280100
ICOM,100020584,HIDROLAN 25 MG 20 TBS ICOM,4.0,0.0,0.0,0.0,4014.8,0.0,0.0,16059.2,0.0,99200
CORPORACION DE FOMENTO AS,100020585,ENEMA RECTAL FOSFATO 133 ML CORPAUL,4.0,0.0,0.0,0.0,11680.6,0.0,0.0,46722.4,0.0,51200
LAB.SIEGFRIED S.A,100020634,EXFORGE 5/320 MG 28TBS(3%+)(P)104115(SC),1.0,0.0,0.0,0.0,83191.0,0.0,0.0,83191.0,0.0,0
LABORATORIOS ECAR S.A.,100020638,VITAMINA C 500 MG VICAL T.FRUTTI  MA.144,1.0,0.0,0.0,0.0,22051.0,0.0,0.0,22051.0,0.0,53500
LABORATORIOS ECAR S.A.,100020640,VITAMINA C 500 MG VICAL MANDA.MAST.144 T,1.0,0.0,0.0,0.0,48651.0,0.0,0.0,48651.0,0.0,66700
LAB. NATURAL FRESHLY INFA,100020661,HIERRO FORTE 50 CAPSULAS NF,1.0,0.0,0.0,0.0,18824.0,0.0,0.0,18824.0,0.0,24400
TECNOQUIMICAS S.A.,100020731,RINAID 0.05% SPRAY NASAL 18 GR(3%+)(PAE),3.0,0.0,0.0,0.0,100153.67,0.0,0.0,300461.01,0.0,338700
RB HEALTH COLOMBIA,100020742,GAVISCON DOBLE ACCION SUSP.10 ML X 12UND,5.0,0.0,0.0,0.0,30079.87,0.0,0.0,150399.35,0.0,178500
HALEON COLOMBIA S.A.S.,100020771,MUCOSINA SUSPENSION 120 ML,2.0,0.0,0.0,0.0,32420.25,0.0,0.0,64840.5,0.0,73200
TECNOQUIMICAS S.A.,100020802,HIDRAPLUS 75 ZINC UVA 400 ML SUERO O,4.0,0.0,0.0,0.0,9788.17,0.0,0.0,39152.68,0.0,37200
TECNOQUIMICAS S.A.,100020803,HIDRAPLUS 75 ZINC CEREZA 400 ML SUERO O,3.0,0.0,0.0,0.0,9788.25,0.0,0.0,29364.75,0.0,30300
TECNOQUIMICAS S.A.,100020804,HIDRAPLUS 75 ZINC COCO 400 ML SUERO O,2.0,0.0,0.0,0.0,9788.0,0.0,0.0,19576.0,0.0,22200
LABORATORIOS ECAR S.A.,100020951,BACTRODERM GEL ANTIBACTERIAL 1000 ML,1.0,0.0,0.0,0.0,23334.0,0.0,0.0,23334.0,0.0,26500
ICOM,100020965,HIDROCLOROTIAZIDA 25 MG 30TBS ICOM,4.0,0.0,0.0,0.0,1774.93,0.0,0.0,7099.72,0.0,27600
PROCAPS S.A.,100021022,ALBISEC ONE 6 CAP.(3%+)(M)17695(PAE),1.0,0.0,0.0,0.0,97213.0,0.0,0.0,97213.0,0.0,105700
BOEHRINGER INGELHEIM,100021030,NIFLAMIN PL 7.5 MG 5 CAPSULAS,1.0,0.0,0.0,0.0,35374.0,0.0,0.0,35374.0,0.0,36700
ICOM,100021035,Q-LMMUNE FAC.TRA.45MG 60CAP.BLA ICOM,1.0,0.0,0.0,0.0,24857.0,0.19,0.0,29579.83,4722.83,74000
FARMA DE COLOMBIA S.A.,100021039,FARMA D VITAMINA D3 2000UI 60 CAP,1.0,0.0,0.0,0.0,68989.0,0.0,0.0,68989.0,0.0,80600
MEMPHIS PRODUCTS,100021048,AMLODIPINO 5 MG 10 TABLETAS MP,8.0,0.0,0.0,0.0,1856.25,0.0,0.0,14850.0,0.0,16000
LAB. FARPAG,100021065,K CIT GEL 15 GRAMOS,1.0,0.0,0.0,0.0,36641.0,0.19,0.0,43602.79,6961.79,50500
LAB. NATURAL FRESHLY INFA,100021084,MIELTERTOS NOCHE PANELA LIMON 6 SBSMIE N,2.0,0.0,0.0,0.0,8224.0,0.0,0.0,16448.0,0.0,26000
HUMAX PHARMACEUTICAL,100021102,DIHIDROCODEINA JARABE 120 ML HP,4.0,0.0,0.0,0.0,7422.62,0.0,0.0,29690.48,0.0,62400
LABORATORIOS BUSSIE S.A.,100021110,ZOPICLONA 7.5 MG 30 TABLETAS RC,2.0,0.0,5253.25,0.0,15759.75,0.0,2.0,42026.0,0.0,86000
