codigo,NombreProducto,Fabricante
100024390,	GASTRUM 10 MG 12 TABLETAS,LABORATORIO FRANCO COLOMB
100012206,	GASTRUM 10 MG 48 TABLETAS,LABORATORIO FRANCO COLOMB
100022640,	GASTRUM PLUS MENTA 10 ML 10 SBS,LABORATORIO FRANCO COLOMB
100025129,	GIGI 12 15 CAPSULAS,LABORATORIO FRANCO COLOMB
100027580,	GIGI12 7 STICKS 7 GRAMOS,LABORATORIO FRANCO COLOMB
100020169,	IBONE D 150 MG 1 TB (A)(3%+),LABORATORIO FRANCO COLOMB
100023867,	IBONE D 150 MG 12000 UI 3 (A(3%+),LABORATORIO FRANCO COLOMB
100012728,	IPRAN 10 MG 30 TBS (A)(3%+)(PAE),LABORATORIO FRANCO COLOMB
100019895,	IPRAN 20 MG 20 TBS(A)(3%+)(PAE),LABORATORIO FRANCO COLOMB
100023950,	IZINOVA 2 FRASCOS 6 ONZAS (A)(3%+)(PAE),LABORATORIO FRANCO COLOMB
100010632,	KAZIDE 200 MG 6 TABLETAS,LABORATORIO FRANCO COLOMB
100026376,	KAZIDE 500 MG 12 TABLETAS,LABORATORIO FRANCO COLOMB
100010630,	KAZIDE 500 MG 6 TABLETAS (3%+),LABORATORIO FRANCO COLOMB
100000083,	KLARICID 125 MG SUSPENSION 50 ML (3%+),LABORATORIO FRANCO COLOMB
100000080,	KLARICID 250 MG SUSP.50 ML(3%+)(A),LABORATORIO FRANCO COLOMB
100018512,	KLARICID 250 MG5ML SUS.100ML(A(3%+,LABORATORIO FRANCO COLOMB
100000081,	KLARICID 500 MG 10 TBS (3%+)(A)(PAE),LABORATORIO FRANCO COLOMB
100027230,	KLARICID 500 MG 30 TABLETAS,LABORATORIO FRANCO COLOMB
100023395,	KLARICID U.D 500 MG 10 TBS (A)(3%+)(PAE),LABORATORIO FRANCO COLOMB
100005651,	LACORYL 60 MG 14 CAP.(3%+)(A)(PAE)(PDB),LABORATORIO FRANCO COLOMB
100025886,	LACORYL 60 MG 28 CAPSULAS(PDB),LABORATORIO FRANCO COLOMB
100004679,	LISIPRIL 20 MG 10 TABLETAS,LABORATORIO FRANCO COLOMB
100003938,	LUMBAL 48 TABLETAS,LABORATORIO FRANCO COLOMB
100021617,	LUMBAL FORTE 36 TABLETAS,LABORATORIO FRANCO COLOMB
100025591,	LUMBAL MAX 12 TABLETAS,LABORATORIO FRANCO COLOMB
100025592,	LUMBAL MAX 36 TABLETAS,LABORATORIO FRANCO COLOMB
100009740,	LUVOX 100MG 15 GRAGEAS (P)56910(SC),LABORATORIO FRANCO COLOMB
100018310,	LUVOX 100MG 30TBS (A)(3%+)(P)113820(SC),LABORATORIO FRANCO COLOMB
100016040,	MOVIDOL 48 TABLETAS,LABORATORIO FRANCO COLOMB
100025783,	MOVIDOL M MUSCULAR 220 MG 36 TABLETAS,LABORATORIO FRANCO COLOMB
100025782,	MOVIDOL M MUSCULAR 220MG 8 TABLETAS,LABORATORIO FRANCO COLOMB
100025131,	NEDOX 20 MG 28 TABLETAS (PAE),LABORATORIO FRANCO COLOMB
100027652,	NEDOX 20 MG 56 TABLETAS,LABORATORIO FRANCO COLOMB
100009408,	NEDOX 20MG 14TABLETAS (3%+)(A),LABORATORIO FRANCO COLOMB
100025132,	NEDOX 40 MG 28 TABLETAS (PAE),LABORATORIO FRANCO COLOMB
100027653,	NEDOX 40 MG 56 TABLETAS,LABORATORIO FRANCO COLOMB
100009409,	NEDOX 40MG 14 TABLETAS(3%+)(A)(PAE),LABORATORIO FRANCO COLOMB
100027726,	NUEVID 24 TABLETAS,LABORATORIO FRANCO COLOMB
100021670,	NUEVID 7000 UI 12 TBS (3%+)(PAE),LABORATORIO FRANCO COLOMB
100020420,	NUEVID 7000 UI 4 TABLETAS,LABORATORIO FRANCO COLOMB
100027664,	NUEVID 7000 UI 8 TABLETAS,LABORATORIO FRANCO COLOMB
100014127,	PRIVATOS JARABE 120 ML,LABORATORIO FRANCO COLOMB
100020292,	RIFAX 200 MG 12 TABLETAS (3%+),LABORATORIO FRANCO COLOMB
100021705,	RIFAX 550 MG 14 TABLETAS (A)(3%+)(PAE),LABORATORIO FRANCO COLOMB
100023956,	RIFAX 550 MG 28 TBS AG (A)(3%+)(PAE),LABORATORIO FRANCO COLOMB
100000145,	RYTMONORM 150 MG 30 TBS (3%+)(A)(PAE),LABORATORIO FRANCO COLOMB
100016280,	SEVEDOL 60 TABLETAS,LABORATORIO FRANCO COLOMB
100024394,	SEVEDOL EXTRA FUERTE 16 TABLETAS,LABORATORIO FRANCO COLOMB
100019601,	SEVEDOL EXTRA FUERTE 60 TABLETAS,LABORATORIO FRANCO COLOMB
100024391,	SEVEDOL EXTRA FUERTE 8 TABLETAS,LABORATORIO FRANCO COLOMB
100025141,	SEVEDOL TENSE 48 TABLETAS,LABORATORIO FRANCO COLOMB
100005665,	SMECTA 3 GR 10 SBS,LABORATORIO FRANCO COLOMB
100027513,	SMECTA FRESA 3.76 GR 10 SBS,LABORATORIO FRANCO COLOMB
100018942,	STAFEN 13510MG 30CAP.(A)(3%+)(PAE)(PDB),LABORATORIO FRANCO COLOMB
100021198,	STAFEN 13520MG 30CAP.(A)(3%+)(PAE)(PDB),LABORATORIO FRANCO COLOMB
100021197,	STAFEN 1355 MG 30 CAP(A),LABORATORIO FRANCO COLOMB
100026440,	SYNTHROID 100 MCG FRASCO 90 TBS(PAE),LABORATORIO FRANCO COLOMB
100026442,	SYNTHROID 112 MCG FRASCO 90 TBS(PAE),LABORATORIO FRANCO COLOMB
100026446,	SYNTHROID 125 MCG FRASCO 90 TBS(PAE),LABORATORIO FRANCO COLOMB
100026439,	SYNTHROID 150 MCG FRASCO 90 TBS(PAE),LABORATORIO FRANCO COLOMB
100026443,	SYNTHROID 175 MCG FRASCO 90 TABLETAS,LABORATORIO FRANCO COLOMB
100026445,	SYNTHROID 25 MCG FRASCO 90 TABLETAS(PAE),LABORATORIO FRANCO COLOMB
100026447,	SYNTHROID 50 MCG FRASCO 90 TABLETAS(PAE),LABORATORIO FRANCO COLOMB
100026437,	SYNTHROID 75 MCG FRASCO 90 TABLETAS(PAE),LABORATORIO FRANCO COLOMB
100026441,	SYNTHROID 88 MCG FRASCO 90 TABLETAS(PAE),LABORATORIO FRANCO COLOMB
100000164,	TARKA SR 1802 MG 14 TABLETAS (A),LABORATORIO FRANCO COLOMB
100019894,	TRETINEX 10 MG 30 CAPSULAS (A),LABORATORIO FRANCO COLOMB
100019893,	TRETINEX 20 MG 30 CAP.(A)(3%+)(PAE)(PDB),LABORATORIO FRANCO COLOMB
100021673,	TRILIPIX RETARD 135 MG 30 CAP (A)(PAE),LABORATORIO FRANCO COLOMB
100003967,	TROMIX 500 MG 3 TABLETAS (3%+)(PAE),LABORATORIO FRANCO COLOMB
100025282,	TROMIX 500MG 6 TABLETAS,LABORATORIO FRANCO COLOMB
100000169,	VALCOTE 250 MG 30 TABLETAS(P)36600(3%+),LABORATORIO FRANCO COLOMB
100000170,	VALCOTE 500 MG 30 T(3%+)(A)(P)73200(PAE),LABORATORIO FRANCO COLOMB
100009831,	VALCOTE ER 250 MG 30 TBS(P)36600(3%+),LABORATORIO FRANCO COLOMB
100009830,	VALCOTE ER 500MG 30(3%+)(A)(P)73200(PAE),LABORATORIO FRANCO COLOMB
100018129,	VALNOC 2 MG 15 TBS (3%+),LABORATORIO FRANCO COLOMB
100018145,	VALNOC 3 MG 15 TBS (3%+)(PAE),LABORATORIO FRANCO COLOMB
100006950,ACETAMINOFEN 150 MG JARABE 60 ML AG,LABORATORIO FRANCO COLOMB
100003827,ACETAMINOFEN 150 MG JARABE 90 ML AG,LABORATORIO FRANCO COLOMB
100012732,ACETAMINOFEN 500 MG 100 TABLETAS AG,LABORATORIO FRANCO COLOMB
100023398,ACETAMINOFENCODEINA 32530 MG 10 TBS AG,LABORATORIO FRANCO COLOMB
100023397,ACETAMINOFENCODEINA 32530 MG 30 TBS AG,LABORATORIO FRANCO COLOMB
100003830,ACETATO DE ALUMINIO 120 ML AG,LABORATORIO FRANCO COLOMB
100006951,ACICLOVIR 200 MG 30 TABLETAS AG,LABORATORIO FRANCO COLOMB
100020536,ACICLOVIR 800 MG 10 TABLETAS AG,LABORATORIO FRANCO COLOMB
100022323,ACICLOVIR 800 MG 30 TBS AG,LABORATORIO FRANCO COLOMB
100012197,ACIDO ALENDRONICO 70 MG 4 TBS AG,LABORATORIO FRANCO COLOMB
100003831,ALBENDAZOL 200 MG 2 TABLETAS AG,LABORATORIO FRANCO COLOMB
100008953,ALOPURINOL 100 MG 30 TABLETAS AG,LABORATORIO FRANCO COLOMB
100014553,AMITRIPTILINA 25 MG 30 TABLETAS AG,LABORATORIO FRANCO COLOMB
100003837,AMLODIPINO 10 MG 10 TABLETAS AG,LABORATORIO FRANCO COLOMB
100014555,AMLODIPINO 10 MG 30 TABLETAS AG,LABORATORIO FRANCO COLOMB
100003839,AMOXICILINA 250 MG SUSPENSION 100 ML AG,LABORATORIO FRANCO COLOMB
100007820,AMOXICILINA 500 MG 50 CAPSULAS AG,LABORATORIO FRANCO COLOMB
100019319,ATORVASTATINA 40 MG 10 TABLETAS AG,LABORATORIO FRANCO COLOMB
100006952,AZITROMICINA 500 MG 3 TABLETAS AG,LABORATORIO FRANCO COLOMB
100015373,BELLAFACE 21 TBS (P)15279(SC)(SF),LABORATORIO FRANCO COLOMB
100021360,BELLAFACE SUAVE 28 TBS (P)15279(SC)(SF),LABORATORIO FRANCO COLOMB
100025685,BELLANEW 1.5MG2.0MG 28 TABLETAS,LABORATORIO FRANCO COLOMB
100017970,BETAMETASONA 0.05 % CREMA 20 GR AG,LABORATORIO FRANCO COLOMB
100009545,BETAMETASONA 0.1% CREMA 20 GR AG,LABORATORIO FRANCO COLOMB
100016922,BETAMETASONA+CLOTRIM+NEOMICINA 40 GR AG,LABORATORIO FRANCO COLOMB
100003873,CEFALEXINA 250 MG SUSPENSION 60 ML AG,LABORATORIO FRANCO COLOMB
100016921,CEFALEXINA 500 MG 50 TABLETAS AG,LABORATORIO FRANCO COLOMB
100003875,CEFRADINA 500 MG 24 CAPSULAS AG,LABORATORIO FRANCO COLOMB
100004654,CETIRAX JARABE 60 ML (3%+),LABORATORIO FRANCO COLOMB
100010984,CETIRIZINA 10 MG 10 TABLETAS AG,LABORATORIO FRANCO COLOMB
100010983,CETIRIZINA JARABE 60 ML AG,LABORATORIO FRANCO COLOMB
100012669,CIMOXEN 500 MG 10 CAPSULAS (A)(3%+)(PAE),LABORATORIO FRANCO COLOMB
100003877,CIMOXEN 500 MG 6 CAPSULAS (A),LABORATORIO FRANCO COLOMB
100003879,CIPROFLOXACINA 500 MG 10 TABLETAS AG,LABORATORIO FRANCO COLOMB
100006949,CLARITROMICINA 500 MG 10 TABLETAS AG,LABORATORIO FRANCO COLOMB
100018011,CLINOMAT 2 MG 30 TBS (P)43214(SC)(SF),LABORATORIO FRANCO COLOMB
100013164,CLOBETASOL PROPIONATO CREMA 40 GR AG,LABORATORIO FRANCO COLOMB
100012196,CLOPIDOGREL 75 MG 14 TABLETAS AG(P)21567,LABORATORIO FRANCO COLOMB
100014557,CLOPIDOGREL 75 MG 28 TABLETAS AG(P)43134,LABORATORIO FRANCO COLOMB
100003880,CLOTRIMAZOL 1% CREMA TOPICA 40 GR AG,LABORATORIO FRANCO COLOMB
100003881,CLOTRIMAZOL 1% CREMA VAGINAL 40 GR AG,LABORATORIO FRANCO COLOMB
100014033,DEFLAZACORT 6 MG 10 TABLETAS AG,LABORATORIO FRANCO COLOMB
100015291,DESLORATADINA 5 MG 10 TABLETAS AG,LABORATORIO FRANCO COLOMB
100014556,DICLOFENACO RETARD 100 MG 20 CAPSULAS AG,LABORATORIO FRANCO COLOMB
100003885,DICLOXACILINA 500 MG 50 CAPSULAS AG,LABORATORIO FRANCO COLOMB
100020501,DIENOMET 2 MG 28 TABLETAS(3%+)(PAE),LABORATORIO FRANCO COLOMB
100021942,DIHIDROCODEINA 2.42 MGML JBE 120 ML AG,LABORATORIO FRANCO COLOMB
100021797,DURAX VSD 10 MG 2 TBS,LABORATORIO FRANCO COLOMB
100021797,DURAX VSD 10 MG 2 TBS,LABORATORIO FRANCO COLOMB
100021799,DURAX VSD 20 MG 1 TBS,LABORATORIO FRANCO COLOMB
100021800,DURAX VSD 20 MG 2 TBS,LABORATORIO FRANCO COLOMB
100021801,DURAX VSD 20 MG 4 TBS (PAE)(PAE),LABORATORIO FRANCO COLOMB
100021798,DURAX VSD 5 MG 28 TBS (A)(3%+)(PAE),LABORATORIO FRANCO COLOMB
100021798,DURAX VSD 5 MG 28 TBS (A)(3%+)(PAE),LABORATORIO FRANCO COLOMB
100002194,EGOGYN 1000 MG 30 CAPSULAS (3%+),LABORATORIO FRANCO COLOMB
100012816,EROXIM 100 MG 1 TABLETA,LABORATORIO FRANCO COLOMB
100004662,EROXIM 50 MG 2 TABLETAS,LABORATORIO FRANCO COLOMB
100011903,EROXIM 50 MG 4 TABLETAS,LABORATORIO FRANCO COLOMB
100012775,EROXIM FAST INSTANTAB 50 MG 2 TABLETAS,LABORATORIO FRANCO COLOMB
100015290,ESOMEPRAZOL 20 MG 14 TABLETAS AG,LABORATORIO FRANCO COLOMB
100015289,ESOMEPRAZOL 40 MG 14 TABLETAS AG,LABORATORIO FRANCO COLOMB
100017320,ESTEINE 3.5 MILIGR 6 OVULOS (3%+)(PAE),LABORATORIO FRANCO COLOMB
100021618,EVELY 28 TABLETAS(P)32454(SC)(SF),LABORATORIO FRANCO COLOMB
100002196,FACETIX 21 GRAGEAS (P)9907(SC)(SF),LABORATORIO FRANCO COLOMB
100021202,FACETIX MINI 28 TBS (P)9907(SC)(SF),LABORATORIO FRANCO COLOMB
100021564,FACETIX SUAVE 28 TBS(P)9907(SC)(SF),LABORATORIO FRANCO COLOMB
100014704,FEMELLE 20 CD 28 TBS (P)26910(SC)(SF),LABORATORIO FRANCO COLOMB
100009591,FEMELLE 21 TBS (P)26910(SC)(SF),LABORATORIO FRANCO COLOMB
100024428,FEMOSTON CONTI 28 TBS AG(P)23937(SC)(SF),LABORATORIO FRANCO COLOMB
100018235,FEXOFENADINA 120 MG 10 TBS AG,LABORATORIO FRANCO COLOMB
100014362,FINASTERIDA 1 MG 28 TBS AG(PAE),LABORATORIO FRANCO COLOMB
100018795,FLUCIFEM 4 TBS RECUBIERTAS (3%+)(PAE),LABORATORIO FRANCO COLOMB
100003902,FLUOXETINA 20 MG 10 CAPSULAS AG,LABORATORIO FRANCO COLOMB
100004665,FUZOLPAULY 150 MG 1 CAPSULA,LABORATORIO FRANCO COLOMB
100012195,GLUCOSAMINA CONDROHITINA 15 SBS AG,LABORATORIO FRANCO COLOMB
100011773,GUAYACOLATO DE GLICERILO 120 ML AG,LABORATORIO FRANCO COLOMB
100013270,GYNCLOX 3 TABLETAS VAGINALES (3%+)(PAE),LABORATORIO FRANCO COLOMB
100013270,GYNCLOX 3 TABLETAS VAGINALES (3%+)(PAE),LABORATORIO FRANCO COLOMB
100016920,GYNCLOX CREMA VAGINAL 40 GR(3%+)(PAE),LABORATORIO FRANCO COLOMB
100026153,GYNETS 4MG 28 TBS.RECUB.,LABORATORIO FRANCO COLOMB
100019424,GYNFLU D 4 TABLETAS (3%+)(PAE),LABORATORIO FRANCO COLOMB
100025130,GYNORELLE 21 COMPRIMIDOS(P)25271(SC),LABORATORIO FRANCO COLOMB
100018796,GYNORELLE 28 TBS (P)25271(SC)(SF),LABORATORIO FRANCO COLOMB
100003916,HIDROCORTISONA 1% CREMA 15 GR AG,LABORATORIO FRANCO COLOMB
100023867,IBONE D 150 MG 12000 UI 3 (A(3%+),LABORATORIO FRANCO COLOMB
100006955,IBUPROFENO 800 MG 50 TABLETAS AG,LABORATORIO FRANCO COLOMB
100003922,IBUPROFENO SUSPENSION 120 ML AG,LABORATORIO FRANCO COLOMB
100026154,JEX 1MG2MG 28 TBS.RECUB.(P)43214,LABORATORIO FRANCO COLOMB
100003932,LORATADINA 10 MG 20 TABLETAS AG,LABORATORIO FRANCO COLOMB
100003931,LORATADINA JARABE 120 ML AG,LABORATORIO FRANCO COLOMB
100014360,LOSARTAN 50 MG 30 TABLETAS AG,LABORATORIO FRANCO COLOMB
100007825,LOVASTATINA 20 MG 20 TABLETAS AG,LABORATORIO FRANCO COLOMB
100012193,MELOXICAM 15 MG 10 TABLETAS AG,LABORATORIO FRANCO COLOMB
100012194,MELOXICAM 7.5 MG 10 TABLETAS AG,LABORATORIO FRANCO COLOMB
100005656,MENODIN 5 MG 1 AMPOLLA,LABORATORIO FRANCO COLOMB
100011779,METOCLOPRAMIDA 10 MG 30 TABLETAS AG,LABORATORIO FRANCO COLOMB
100017206,MONTELUKAST 10 MG 10 TABLETAS AG,LABORATORIO FRANCO COLOMB
100017205,MONTELUKAST 5 MG 10 TABLETAS,LABORATORIO FRANCO COLOMB
100003942,NAPROXENO 250 MG 10 TABLETAS AG,LABORATORIO FRANCO COLOMB
100003943,NAPROXENO 500 MG 10 TABLETAS AG,LABORATORIO FRANCO COLOMB
100022454,NITAZOXANIDA 500 MG 6 TBS,LABORATORIO FRANCO COLOMB
100009760,NOFERTYL AMP.1 ML CJER.(P)9016(SC)(SF),LABORATORIO FRANCO COLOMB
100007826,NORFLOXACINO 400 MG 14 TABLETAS AG,LABORATORIO FRANCO COLOMB
100027726,NUEVID 24 TABLETAS,LABORATORIO FRANCO COLOMB
100027726,NUEVID 24 TABLETAS,LABORATORIO FRANCO COLOMB
100021670,NUEVID 7000 UI 12 TBS (3%+)(PAE),LABORATORIO FRANCO COLOMB
100020420,NUEVID 7000 UI 4 TABLETAS,LABORATORIO FRANCO COLOMB
100027664,NUEVID 7000 UI 8 TABLETAS,LABORATORIO FRANCO COLOMB
100027664,NUEVID 7000 UI 8 TABLETAS,LABORATORIO FRANCO COLOMB
100021678,PLURIAMIN 1010 MG 30 TBS,LABORATORIO FRANCO COLOMB
100010407,POSTDAY 0.75 MG 2 TABLETAS(P)17415(SC),LABORATORIO FRANCO COLOMB
100010407,POSTDAY 0.75 MG 2 TABLETAS(P)17415(SC),LABORATORIO FRANCO COLOMB
100021033,POSTDAY 0.75 MG 8 TBS (3%+)(P)69659(SC),LABORATORIO FRANCO COLOMB
100021033,POSTDAY 0.75 MG 8 TBS (3%+)(P)69659(SC),LABORATORIO FRANCO COLOMB
100026490,POSTDAY 0.75MG 4 TBS (P)34830(SC),LABORATORIO FRANCO COLOMB
100013779,POSTDAY 1.5 MG 1 TABLETA(P)17415(SC)(SF),LABORATORIO FRANCO COLOMB
100008916,PROGENDO 100 MG 30 CAPSULAS (A),LABORATORIO FRANCO COLOMB
100012564,PROGENDO 200 MG 20 CAP(A)(3%+)(PAE),LABORATORIO FRANCO COLOMB
100012675,SALUFIT PROTEINA 400 GR,LABORATORIO FRANCO COLOMB
100003955,SECNIDAZOL 500 MG 4 TABLETAS AG,LABORATORIO FRANCO COLOMB
100023246,SEGUFEM 22 MG 28 TABLETAS(PAE)(P)32454,LABORATORIO FRANCO COLOMB
100023246,SEGUFEM 22 MG 28 TABLETAS(PAE)(P)32454,LABORATORIO FRANCO COLOMB
100025300,SEGUFEM MINI 12 MG 28 TABLETAS(P)32454,LABORATORIO FRANCO COLOMB
100025300,SEGUFEM MINI 12 MG 28 TABLETAS(P)32454,LABORATORIO FRANCO COLOMB
100025462,SEMAZIN FORTE 500MG 1 OVULO,LABORATORIO FRANCO COLOMB
100012192,SERTRALINA 50 MG 10 TABLETAS AG,LABORATORIO FRANCO COLOMB
100003958,SILDENAFIL 50 MG 2 TABLETAS AG,LABORATORIO FRANCO COLOMB
100014028,SILDENAFIL 50 MG 4 TABLETAS AG,LABORATORIO FRANCO COLOMB
100011775,SILDENAFIL MASTICABLE 2 TABLETAS AG,LABORATORIO FRANCO COLOMB
100013780,SINOVUL 21 TABLETAS(P)6104(SC),LABORATORIO FRANCO COLOMB
100013780,SINOVUL 21 TABLETAS(P)6104(SC),LABORATORIO FRANCO COLOMB
100026548,STANIA 11MG3.474MG ANILLO VAGINAL,LABORATORIO FRANCO COLOMB
100024913,TADALAFILO 20 MG 4 TABLETAS AG,LABORATORIO FRANCO COLOMB
100008730,TINOX 2.5 MG 30 TBS(P)35481(SC)(SF),LABORATORIO FRANCO COLOMB
100015803,TIZANIDINA 2 MG 20 TABLETAS AG,LABORATORIO FRANCO COLOMB
100015802,TIZANIDINA 4 MG 20 TABLETAS AG(PAE),LABORATORIO FRANCO COLOMB
100019891,TRIFOLIOM 40 MG 50 CAPSULAS(PAE),LABORATORIO FRANCO COLOMB
100024448,UROMAX 1000 MG4ML 1 AMPOLLA AG (PAE),LABORATORIO FRANCO COLOMB
100017216,VAGICORT CREMA VAGINAL 20 GR (3%+)(PAE),LABORATORIO FRANCO COLOMB
100018126,VIPLENA 30 CAPSULAS (PAE),LABORATORIO FRANCO COLOMB
100010581,YAX 21 TABLETAS(P)26910(SC)(SF),LABORATORIO FRANCO COLOMB
100013904,YAXIBELLE 28 TBS (P)26910(SC)(SF),LABORATORIO FRANCO COLOMB
100018012,ZIMAQUIN 50 MG 10 TABLETAS (3%+),LABORATORIO FRANCO COLOMB
100027113,ESOMEPRAZOL 40 MG 30 TBS AG,LABORATORIO FRANCO COLOMB
100026991,ACETAMINOFEN 500 MG 20 TABLETAS AG,LABORATORIO FRANCO COLOMB
100014032,DEFLAZACORT 30 MG 10 TBS AG,LABORATORIO FRANCO COLOMB
100027112,ESOMEPRAZOL 20 MG 30 TBS AG,LABORATORIO FRANCO COLOMB
100008770,LOSARTAN 50 MG 15 TABLETAS AG,LABORATORIO FRANCO COLOMB
100025712,LOSARTAN 50 MG+HCT 12.5 MG 30 TBS AG,LABORATORIO FRANCO COLOMB
100020294,PROGENDO 400 MG 20 CAPSULAS (A),LABORATORIO FRANCO COLOMB
100014363,SILDENAFIL 100 MG 1 TABLETAS AG,LABORATORIO FRANCO COLOMB
100024912,TADALAFILO 20 MG 1 TABLETAS AG,LABORATORIO FRANCO COLOMB
100016253,ARIPRAZOL 15 MG 30 TBS(A),LABORATORIOS BUSSIE S.A.
100022763,CIGRAM 500 MG 10 TABLETAS (A),LABORATORIOS BUSSIE S.A.
100019574,CIGRAM 500 MG 20 TABLETAS (A)(3%+)(PAE),LABORATORIOS BUSSIE S.A.
100013088,CORDURE 10 MG 30 TABLETAS (P)64407,LABORATORIOS BUSSIE S.A.
100020041,DUXETINA 30 MG 30 CAPSULAS (P)40176,LABORATORIOS BUSSIE S.A.
100020040,DUXETINA 60 MG 30 CAPSULAS (P)80352,LABORATORIOS BUSSIE S.A.
100001136,MOLTOBEN 20 MG 20 CAP.(3%+)(A)(PAE),LABORATORIOS BUSSIE S.A.
100001137,MOLTOBEN 20MG JBE 70ML (3%+)(A)(PAE),LABORATORIOS BUSSIE S.A.
100010807,MOXAR 5 MG 30 TBS (3%+)(A)(PAE),LABORATORIOS BUSSIE S.A.
100017004,MOXAR SI 5125 MG 30 TBS (A)(3%+)(PAE),LABORATORIOS BUSSIE S.A.
100018294,OCAM PROTECT 15 MG 10 TABLETAS,LABORATORIOS BUSSIE S.A.
100018295,OCAM PROTECT 7.5 MG 10 TABLETAS,LABORATORIOS BUSSIE S.A.
100022869,RIFAXIGAL 100MG5ML SUPENSION 100 ML,LABORATORIOS BUSSIE S.A.
100022871,RIFAXIGAL 400 MG 24 TABLETAS,LABORATORIOS BUSSIE S.A.
100022870,RIFAXIGAL 400 MG 6 TABLETAS,LABORATORIOS BUSSIE S.A.
100001161,SATOREN 50 MG 30 TBS (A)(3%+)(PAE),LABORATORIOS BUSSIE S.A.
100001163,SATOREN H 5012.5MG 30 TBS(A)(3%+)(PAE),LABORATORIOS BUSSIE S.A.
100014410,SATOREN H FORTE 10012.5MG 30TBS(A),LABORATORIOS BUSSIE S.A.
100009823,SATOREN H FORTE 10025 MG 30 TBS(A)(PAE),LABORATORIOS BUSSIE S.A.
100020289,SULAMP 375 MG 20 TABLETAS (A),LABORATORIOS BUSSIE S.A.
100020288,SULAMP 750 MG 20 TABLETAS (A) (PAE),LABORATORIOS BUSSIE S.A.
100023004,SULAMP DUO 875 MG 14 TABLETAS (A),LABORATORIOS BUSSIE S.A.
100022881,SULAMP DUO 875 MG 20 TABLETAS,LABORATORIOS BUSSIE S.A.
100023741,SULAMP DUO SUSPENSION 30 ML,LABORATORIOS BUSSIE S.A.
100022764,UREXIL 80 MG 30TABLETAS,LABORATORIOS BUSSIE S.A.
100001110,BATEN 150 MG 1 CAPSULAS,LABORATORIOS BUSSIE S.A.
100001111,BATEN 150 MG 2 CAPSULAS (3%+)(PAE),LABORATORIOS BUSSIE S.A.
100006677,BATEN 200 MG 5 CAP. (A)(3%+)(PAE),LABORATORIOS BUSSIE S.A.
100001112,BATEN 50 MG5 ML 20 ML (3%+),LABORATORIOS BUSSIE S.A.
100021681,BATEN S 75 MG 4 CAPSULAS,LABORATORIOS BUSSIE S.A.
100007765,COLCHIMEDIO 40 TABLETAS,LABORATORIOS BUSSIE S.A.
100001119,CONDILON SOLUCION 5 ML,LABORATORIOS BUSSIE S.A.
100017849,DERMA Q CREMA TOPICA 20 GR,LABORATORIOS BUSSIE S.A.
100020959,DERMA Q CREMA TOPICA 40 GR,LABORATORIOS BUSSIE S.A.
100018683,DESLER 0.05%  JBE 120 ML,LABORATORIOS BUSSIE S.A.
100027983,DESLER 2.5MG5ML JBE 60 ML,LABORATORIOS BUSSIE S.A.
100027910,DESLER 5 MG 10 TBS RECS,LABORATORIOS BUSSIE S.A.
100018682,DESLER 5 MG 30 TABLETAS,LABORATORIOS BUSSIE S.A.
100025688,DESLER M 510MG 20 TABLETAS,LABORATORIOS BUSSIE S.A.
100025689,DESLER M 510MG 30TABLETAS,LABORATORIOS BUSSIE S.A.
100022874,DORMEBEN EZ 2 MG 15 TABLETAS,LABORATORIOS BUSSIE S.A.
100022875,DORMEBEN EZ 3 MG 15 TABLETAS,LABORATORIOS BUSSIE S.A.
100009960,EMCLAREX CREMA 30 GR,LABORATORIOS BUSSIE S.A.
100012392,EMCLAREX GEL 30 GR,LABORATORIOS BUSSIE S.A.
100021924,ESOZ 40 MG 30 CAPSULAS (A),LABORATORIOS BUSSIE S.A.
100021925,ESOZ 40 MG 60 CAPSULAS (A)(PAE),LABORATORIOS BUSSIE S.A.
100001127,FLUZINA 10 MG 30 TABLETAS (3%+),LABORATORIOS BUSSIE S.A.
100001128,FLUZINA 5 MG 20 TABLETAS,LABORATORIOS BUSSIE S.A.
100022045,FREX CLEAN T SOL.80 ML+100 PANUELOS(PAE),LABORATORIOS BUSSIE S.A.
100016830,LYSTO 18.38 MGML SPRAY 20 ML,LABORATORIOS BUSSIE S.A.
100025250,MICRODACYN 60 SOLUCION 120ML,LABORATORIOS BUSSIE S.A.
100019444,OCAM 1% GEL TOPICO 40 GR,LABORATORIOS BUSSIE S.A.
100017676,ORAZOLE 40 MG 30 CAPSULAS (A)(PAE),LABORATORIOS BUSSIE S.A.
100001144,ORAZOLE 40 MG INFUCION 1 AMPOLLA,LABORATORIOS BUSSIE S.A.
100013258,PLASIL 10 MG 30 TABLETAS,LABORATORIOS BUSSIE S.A.
100000387,PLASIL 5 AMPOLLAS,LABORATORIOS BUSSIE S.A.
100001147,PRIMAX CREMA 20 GR,LABORATORIOS BUSSIE S.A.
100020653,PRIMAX LACA 8% 3 ML (A),LABORATORIOS BUSSIE S.A.
100019788,PROT CELL GEL 150 ML,LABORATORIOS BUSSIE S.A.
100024379,TALYSTO 20 MG 1 TABLETAS,LABORATORIOS BUSSIE S.A.
100024380,TALYSTO 20 MG 2 TABLETAS,LABORATORIOS BUSSIE S.A.
